Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
120,0,142.591,-132.063,66.5859,540.279,77.1086,826.695
121,0,141.315,-134.08,65.5417,539.978,77.3347,826.366
122,0,142.601,-132.069,66.5851,540.279,77.1167,826.695
123,0,142.617,-132.05,66.5968,540.291,77.1198,826.708
124,0,143.216,-130.914,66.5888,540.595,77.0143,827.034
125,0,142.617,-132.049,66.6022,540.286,77.1278,826.707
126,0,142.611,-132.055,66.5938,540.291,77.1148,826.7
127,0,142.511,-132.224,66.5246,540.282,77.1349,826.691
128,0,142.509,-132.22,66.5281,540.283,77.1306,826.683
129,0,141.338,-134.079,65.5702,539.998,77.3344,826.381
130,0,142.606,-132.07,66.587,540.284,77.1101,826.693
131,0,143.211,-130.916,66.5875,540.602,76.9966,827.024
132,0,142.604,-132.054,66.5735,540.289,77.1013,826.695
133,0,142.61,-132.054,66.5971,540.3,77.1057,826.693
134,0,142.603,-132.059,66.5867,540.293,77.1055,826.694
135,0,142.508,-132.223,66.5213,540.285,77.133,826.677
136,0,142.605,-132.059,66.586,540.292,77.1181,826.691
137,0,141.316,-134.085,65.5648,539.998,77.3457,826.37
138,0,142.6,-132.063,66.5929,540.289,77.1259,826.693
139,0,142.628,-132.046,66.5939,540.29,77.1342,826.708
140,0,142.618,-132.049,66.5847,540.283,77.1225,826.71
141,0,143.184,-130.96,66.5824,540.575,77.0035,826.995
142,0,142.595,-132.06,66.5795,540.284,77.1034,826.697
143,0,142.603,-132.063,66.5768,540.28,77.1051,826.7
144,0,142.595,-132.065,66.5769,540.278,77.1018,826.696
145,0,141.315,-134.084,65.5649,539.99,77.3211,826.369
146,0,142.587,-132.071,66.5764,540.286,77.1039,826.679
147,0,142.6,-132.048,66.5894,540.296,77.1077,826.69
148,0,143.212,-130.914,66.5868,540.612,77.0198,827.015
149,0,142.618,-132.047,66.585,540.3,77.1365,826.694
150,0,142.613,-132.047,66.5659,540.291,77.141,826.689
151,0,142.602,-132.052,66.5699,540.29,77.1296,826.685
152,0,142.601,-132.06,66.5689,540.295,77.1282,826.684
153,0,142.602,-132.058,66.5815,540.29,77.1156,826.69
154,0,142.605,-132.061,66.5851,540.284,77.1164,826.688
155,0,142.607,-132.061,66.5879,540.283,77.1095,826.695
156,0,142.604,-132.064,66.6027,540.285,77.0996,826.697
157,0,142.599,-132.061,66.5828,540.285,77.0982,826.689
158,0,141.321,-134.089,65.5921,540,77.329,826.379
159,0,142.598,-132.077,66.5753,540.281,77.1171,826.685
160,0,142.611,-132.047,66.5854,540.302,77.1213,826.689
161,0,142.612,-132.042,66.5879,540.304,77.1265,826.687
162,0,142.612,-132.046,66.5724,540.302,77.1362,826.687
163,0,142.629,-132.042,66.5864,540.297,77.1464,826.695
164,0,142.613,-132.045,66.5845,540.298,77.135,826.687
165,0,142.513,-132.216,66.5171,540.293,77.1409,826.671
166,0,142.599,-132.06,66.5739,540.298,77.1173,826.683
167,0,142.597,-132.067,66.5764,540.293,77.1118,826.682

Trajectories
100
,,New Subject:gripper1,,,New Subject:gripper2,,,New Subject:gripper3,,,New Subject:gripper4,,,New Subject:gripper5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,539.906,77.4696,826.565,510.377,81.198,856.29,358.112,53.7534,699.017,510.184,-11.2573,868.796,509.488,123.939,851.685
2,0,539.909,77.4681,826.568,510.381,81.1975,856.283,358.094,53.7615,699.035,510.183,-11.2487,868.801,509.498,123.936,851.675
3,0,539.909,77.4699,826.565,510.376,81.1958,856.288,358.102,53.7574,699.029,510.192,-11.2562,868.798,509.495,123.942,851.676
4,0,539.909,77.4662,826.558,510.381,81.2016,856.287,360.1,50.5293,702.068,510.196,-11.2577,868.795,509.492,123.945,851.676
5,0,539.897,77.4794,826.554,510.397,81.1932,856.271,358.085,53.7681,699.042,510.184,-11.2517,868.789,509.497,123.936,851.67
6,0,539.883,77.4983,826.549,510.405,81.1939,856.262,358.062,53.7838,699.035,510.189,-11.2508,868.781,509.503,123.924,851.666
7,0,539.876,77.5034,826.545,510.411,81.1978,856.251,357.945,54.3012,698.903,510.189,-11.2489,868.782,509.517,123.912,851.66
8,0,539.872,77.521,826.542,510.423,81.1961,856.25,358.075,53.7886,698.966,510.196,-11.2483,868.773,509.522,123.906,851.656
9,0,539.851,77.5225,826.53,510.433,81.1842,856.253,,,,510.194,-11.2439,868.775,509.529,123.898,851.652
10,0,539.848,77.5231,826.532,510.441,81.1905,856.244,,,,510.205,-11.2503,868.769,509.54,123.885,851.643
11,0,539.84,77.5368,826.532,510.439,81.1916,856.244,360.101,50.5114,702.084,510.2,-11.2518,868.768,509.541,123.877,851.654
12,0,539.84,77.5396,826.534,510.456,81.1857,856.243,360.102,50.5305,702.07,510.215,-11.2583,868.761,509.549,123.871,851.648
13,0,539.824,77.5216,826.522,510.459,81.1619,856.239,358.103,53.7522,699.024,510.218,-11.2575,868.766,509.567,123.845,851.644
14,0,539.822,77.5476,826.518,510.473,81.1656,856.228,359.664,52.2684,700.598,510.211,-11.2517,868.75,509.555,123.854,851.647
15,0,539.825,77.554,826.52,510.477,81.167,856.232,358.087,53.7729,699.008,510.21,-11.2505,868.768,509.53,123.868,851.657
16,0,539.826,77.5659,826.515,510.489,81.1719,856.219,358.067,53.7901,699.013,510.223,-11.2471,868.762,509.556,123.865,851.64
17,0,539.824,77.5549,826.518,510.474,81.1776,856.221,357.939,54.3032,698.911,510.219,-11.2486,868.751,509.551,123.857,851.649
18,0,539.825,77.5708,826.515,510.477,81.1761,856.225,358.053,53.8043,698.992,510.229,-11.2561,868.761,509.533,123.873,851.651
19,0,539.823,77.5597,826.528,510.48,81.1792,856.223,358.054,53.8071,698.992,510.214,-11.2415,868.75,509.546,123.866,851.648
20,0,539.822,77.5623,826.508,510.48,81.1771,856.219,,,,510.209,-11.2405,868.76,509.549,123.851,851.643
21,0,539.824,77.5489,826.511,510.476,81.1792,856.222,358.034,53.8306,698.983,510.219,-11.2398,868.757,509.555,123.853,851.64
22,0,539.832,77.5462,826.519,510.473,81.1727,856.222,360.106,50.537,702.065,510.215,-11.2457,868.751,509.556,123.85,851.638
23,0,539.818,77.5568,826.508,510.477,81.176,856.228,358.102,53.7537,699.011,510.212,-11.2456,868.757,509.558,123.849,851.641
24,0,539.827,77.55,826.522,510.474,81.1775,856.221,358.099,53.7638,699.012,510.215,-11.2518,868.745,509.555,123.845,851.641
25,0,539.828,77.5507,826.523,510.479,81.1719,856.226,358.098,53.7681,698.983,510.211,-11.2453,868.749,509.559,123.849,851.642
26,0,539.824,77.5545,826.516,510.466,81.1637,856.233,358.065,53.7888,699.022,510.213,-11.2481,868.757,509.55,123.854,851.653
27,0,539.829,77.5549,826.517,510.474,81.1644,856.228,358.06,53.7876,699.023,510.224,-11.2534,868.758,509.532,123.859,851.662
28,0,539.83,77.5511,826.52,510.485,81.1744,856.225,358.073,53.7773,698.986,510.227,-11.2508,868.76,509.545,123.859,851.656
29,0,539.836,77.557,826.513,510.482,81.1741,856.224,358.085,53.7622,698.957,510.229,-11.2399,868.755,509.556,123.849,851.647
30,0,539.834,77.5504,826.519,510.484,81.1698,856.225,,,,510.229,-11.2449,868.759,509.568,123.85,851.638
31,0,539.834,77.5717,826.515,510.492,81.1702,856.22,358.038,53.8258,698.973,510.232,-11.2434,868.759,509.58,123.849,851.634
32,0,539.845,77.5603,826.514,510.484,81.1731,856.219,360.099,50.5305,702.052,510.237,-11.2436,868.752,509.573,123.843,851.636
33,0,539.839,77.5557,826.513,510.484,81.1836,856.22,358.115,53.7546,699.005,510.224,-11.2418,868.755,509.57,123.853,851.632
34,0,539.829,77.5636,826.509,510.484,81.1794,856.218,359.949,50.6361,701.914,510.217,-11.2366,868.753,509.564,123.865,851.642
35,0,539.824,77.5774,826.523,510.479,81.1789,856.219,358.076,53.7817,699.014,510.222,-11.2538,868.757,509.544,123.88,851.644
36,0,539.835,77.5634,826.525,510.479,81.173,856.223,358.068,53.7846,699.016,510.209,-11.2467,868.746,509.556,123.861,851.64
37,0,539.833,77.5588,826.52,510.483,81.177,856.217,357.948,54.3131,698.895,510.22,-11.2437,868.755,509.556,123.857,851.642
38,0,539.834,77.5582,826.524,510.48,81.172,856.224,358.061,53.8043,698.994,510.227,-11.2495,868.756,509.547,123.866,851.652
39,0,539.836,77.5592,826.526,510.479,81.1793,856.225,358.055,53.8116,698.973,510.212,-11.2446,868.744,509.537,123.861,851.654
40,0,539.824,77.5594,826.514,510.485,81.1646,856.226,,,,510.221,-11.2344,868.739,509.546,123.861,851.646
41,0,539.833,77.5555,826.516,510.492,81.1803,856.216,,,,510.227,-11.2373,868.753,509.551,123.872,851.65
42,0,539.833,77.5495,826.509,510.485,81.1791,856.222,358.113,53.7495,699.027,510.227,-11.238,868.753,509.549,123.868,851.647
43,0,539.837,77.5634,826.516,510.483,81.179,856.23,358.117,53.7495,699.001,510.232,-11.2423,868.761,509.535,123.87,851.657
44,0,539.838,77.572,826.525,510.486,81.1786,856.22,360.104,50.5313,702.072,510.225,-11.2374,868.752,509.535,123.871,851.653
45,0,539.834,77.5733,826.523,510.485,81.1763,856.224,358.089,53.7668,699.028,510.223,-11.2335,868.752,509.535,123.869,851.657
46,0,539.837,77.5602,826.521,510.485,81.1776,856.219,358.056,53.7851,699.043,510.227,-11.2399,868.75,509.555,123.861,851.645
47,0,539.828,77.5614,826.498,510.48,81.1801,856.221,357.945,54.3084,698.911,510.222,-11.2411,868.75,509.562,123.872,851.635
48,0,539.832,77.5672,826.509,510.482,81.1804,856.213,357.949,54.2929,698.909,510.225,-11.2444,868.744,509.562,123.868,851.632
49,0,539.832,77.5646,826.51,510.487,81.1824,856.211,358.059,53.8073,698.995,510.227,-11.2483,868.75,509.571,123.864,851.628
50,0,539.837,77.5758,826.524,510.494,81.1778,856.212,358.046,53.8103,698.997,510.226,-11.2454,868.755,509.562,123.874,851.635
51,0,539.843,77.5662,826.525,510.495,81.1796,856.211,,,,510.218,-11.2462,868.741,509.559,123.87,851.639
52,0,539.842,77.5628,826.509,510.49,81.1833,856.214,358.035,53.8273,698.992,510.228,-11.2341,868.746,509.565,123.863,851.631
53,0,539.837,77.5495,826.51,510.488,81.1842,856.219,360.099,50.5207,702.093,510.23,-11.2399,868.752,509.565,123.859,851.637
54,0,539.842,77.5454,826.512,510.487,81.1776,856.219,360.104,50.5142,702.089,510.223,-11.2323,868.741,509.566,123.87,851.637
55,0,539.833,77.5486,826.505,510.494,81.1746,856.22,358.082,53.7674,699.038,510.233,-11.2471,868.747,509.558,123.861,851.642
56,0,539.837,77.549,826.504,510.49,81.1681,856.228,358.079,53.7768,699.026,510.232,-11.2461,868.746,509.557,123.866,851.644
57,0,539.828,77.5507,826.499,510.503,81.1797,856.218,358.084,53.7812,698.986,510.224,-11.2415,868.752,509.557,123.87,851.639
58,0,539.834,77.5707,826.515,510.494,81.1762,856.217,358.073,53.7894,698.975,510.229,-11.2379,868.752,509.552,123.873,851.645
59,0,539.824,77.5841,826.514,510.481,81.1855,856.229,358.062,53.7833,698.987,510.219,-11.2295,868.752,509.526,123.873,851.653
60,0,539.842,77.5824,826.523,510.486,81.1849,856.217,358.069,53.7889,698.957,510.225,-11.2369,868.753,509.551,123.874,851.641
61,0,539.839,77.5872,826.525,510.478,81.183,856.21,358.06,53.7788,698.948,510.215,-11.2295,868.749,509.569,123.871,851.629
62,0,539.828,77.5827,826.509,510.477,81.1951,856.22,358.065,53.7692,698.948,510.21,-11.2169,868.744,509.568,123.874,851.63
63,0,539.83,77.5872,826.511,510.478,81.195,856.215,358.038,53.7792,698.999,510.211,-11.2266,868.747,509.548,123.883,851.636
64,0,539.832,77.5789,826.504,510.469,81.1996,856.22,358.038,53.7824,698.965,510.212,-11.223,868.751,509.536,123.892,851.644
65,0,539.837,77.5548,826.509,510.461,81.2118,856.225,357.932,54.2742,698.89,510.22,-11.2296,868.753,509.542,123.895,851.637
66,0,539.832,77.5612,826.505,510.461,81.2034,856.231,358.033,53.8367,698.95,510.214,-11.2334,868.75,509.54,123.88,851.644
67,0,539.833,77.5533,826.508,510.461,81.1959,856.228,357.941,54.2881,698.883,510.214,-11.2362,868.75,509.539,123.86,851.645
68,0,539.843,77.5586,826.519,510.474,81.1851,856.226,358.023,53.8415,698.951,510.219,-11.2336,868.743,509.555,123.863,851.642
69,0,539.831,77.5537,826.526,510.495,81.1717,856.216,358.015,53.8412,698.969,510.219,-11.2498,868.755,509.561,123.863,851.642
70,0,539.833,77.56,826.514,510.497,81.1779,856.216,358.021,53.8424,698.961,510.226,-11.2389,868.744,509.563,123.862,851.642
71,0,539.843,77.5551,826.521,510.489,81.1729,856.219,358.025,53.8448,698.967,510.217,-11.2418,868.744,509.567,123.866,851.639
72,0,539.832,77.5806,826.515,510.493,81.17,856.218,358.032,53.8239,698.953,510.229,-11.2403,868.759,509.569,123.862,851.634
73,0,539.844,77.5645,826.508,510.495,81.173,856.214,,,,510.231,-11.2316,868.753,509.552,123.881,851.642
74,0,539.835,77.5779,826.5,510.501,81.176,856.212,358.027,53.8335,698.962,510.231,-11.2326,868.746,509.556,123.869,851.639
75,0,539.849,77.5768,826.513,510.494,81.1884,856.212,358.102,53.7542,699.031,510.241,-11.2322,868.741,509.545,123.878,851.642
76,0,539.838,77.5833,826.504,510.504,81.1855,856.203,358.086,53.7601,699.038,510.243,-11.2328,868.742,509.559,123.872,851.63
77,0,539.838,77.5787,826.501,510.51,81.1977,856.199,358.104,53.762,699.01,510.234,-11.2287,868.746,509.581,123.876,851.622
78,0,539.837,77.5842,826.515,510.492,81.1962,856.203,358.073,53.7687,699.023,510.23,-11.2246,868.751,509.567,123.871,851.629
79,0,539.826,77.5783,826.505,510.487,81.1929,856.206,357.936,54.2984,698.933,510.214,-11.2308,868.747,509.548,123.876,851.64
80,0,539.825,77.5684,826.508,510.481,81.1844,856.214,358.05,53.8022,699.022,510.214,-11.2348,868.753,509.551,123.869,851.638
81,0,539.838,77.5774,826.522,510.47,81.1866,856.217,,,,510.216,-11.2369,868.743,509.566,123.864,851.629
82,0,539.825,77.571,826.524,510.475,81.1845,856.219,358.045,53.8114,698.975,510.226,-11.234,868.754,509.557,123.856,851.634
83,0,539.82,77.5637,826.513,510.476,81.1859,856.225,358.103,53.7526,699.021,510.217,-11.2396,868.749,509.547,123.878,851.653
84,0,539.825,77.5581,826.516,510.479,81.1848,856.223,358.103,53.7588,699.028,510.22,-11.2388,868.752,509.542,123.875,851.645
85,0,539.831,77.5688,826.526,510.48,81.1944,856.216,359.951,50.6491,701.924,510.221,-11.2322,868.751,509.54,123.881,851.648
86,0,539.828,77.5861,826.509,510.481,81.1934,856.219,358.087,53.7788,698.996,510.227,-11.228,868.748,509.553,123.874,851.638
87,0,539.834,77.5849,826.511,510.489,81.197,856.21,357.936,54.2974,698.93,510.237,-11.2246,868.755,509.567,123.87,851.626
88,0,539.838,77.6045,826.51,510.491,81.1959,856.213,358.066,53.7972,698.999,510.23,-11.2233,868.749,509.577,123.881,851.626
89,0,539.849,77.5831,826.508,510.492,81.1967,856.209,358.041,53.8108,699.008,510.239,-11.2196,868.74,509.564,123.896,851.63
90,0,539.842,77.5801,826.493,510.501,81.1864,856.2,,,,510.24,-11.2301,868.738,509.561,123.89,851.628
91,0,539.838,77.5842,826.507,510.496,81.1926,856.21,358.03,53.8296,699,510.241,-11.2251,868.749,509.567,123.876,851.623
92,0,539.844,77.5704,826.501,510.498,81.1796,856.204,358.107,53.7594,699.026,510.246,-11.2405,868.744,509.573,123.855,851.631
93,0,539.848,77.5675,826.504,510.496,81.1795,856.207,358.113,53.7535,699.021,510.225,-11.2273,868.748,509.564,123.859,851.63
94,0,539.837,77.5752,826.507,510.496,81.1752,856.207,358.086,53.766,699.028,510.233,-11.2394,868.75,509.562,123.849,851.629
95,0,539.833,77.5525,826.497,510.492,81.1687,856.211,359.786,50.7788,701.752,510.228,-11.2422,868.747,509.568,123.846,851.632
96,0,539.839,77.5538,826.505,510.494,81.177,856.211,358.07,53.7887,699.02,510.221,-11.2439,868.74,509.565,123.847,851.632
97,0,539.846,77.5686,826.518,510.496,81.1747,856.215,357.93,54.316,698.904,510.228,-11.2317,868.748,509.567,123.864,851.633
98,0,539.847,77.5763,826.521,510.487,81.189,856.211,358.052,53.8078,699.004,510.221,-11.2296,868.752,509.579,123.864,851.629
99,0,539.839,77.5865,826.523,510.493,81.1877,856.217,358.044,53.8185,698.976,510.23,-11.2205,868.753,509.554,123.879,851.637
100,0,539.839,77.5868,826.502,510.484,81.1934,856.212,358.043,53.8188,698.986,510.241,-11.2229,868.749,509.551,123.878,851.644
101,0,539.838,77.5793,826.499,510.492,81.1969,856.21,358.036,53.8289,698.969,510.23,-11.2143,868.751,509.559,123.871,851.633
102,0,539.832,77.5878,826.492,510.489,81.1985,856.21,358.013,53.8281,699.001,510.224,-11.2086,868.744,509.556,123.879,851.633
103,0,539.831,77.6007,826.506,510.496,81.193,856.205,,,,510.24,-11.2177,868.741,509.552,123.878,851.633
104,0,539.836,77.5972,826.508,510.486,81.1996,856.211,358.006,53.8432,699.009,510.243,-11.2257,868.746,509.571,123.876,851.622
105,0,539.842,77.5942,826.504,510.489,81.2013,856.202,360.082,50.5154,702.1,510.228,-11.2226,868.742,509.579,123.871,851.618
106,0,539.833,77.5813,826.504,510.496,81.1875,856.208,358.088,53.7643,699.049,510.229,-11.2301,868.736,509.574,123.874,851.62
107,0,539.85,77.569,826.511,510.496,81.179,856.208,358.091,53.7641,699.02,510.229,-11.2365,868.745,509.58,123.865,851.624
108,0,539.841,77.5741,826.507,510.495,81.1818,856.208,358.083,53.7704,699.009,510.231,-11.238,868.75,509.574,123.86,851.629
109,0,539.834,77.5574,826.498,510.492,81.1825,856.207,357.927,54.3114,698.927,510.239,-11.2398,868.733,509.567,123.859,851.631
110,0,539.846,77.5563,826.504,510.496,81.1815,856.205,358.051,53.7964,699.03,510.24,-11.2362,868.738,509.567,123.872,851.631
111,0,539.847,77.563,826.499,510.502,81.1794,856.208,358.066,53.799,698.977,510.253,-11.2396,868.741,509.575,123.873,851.629
112,0,539.844,77.5708,826.509,510.508,81.1766,856.205,358.032,53.814,699.01,510.25,-11.2387,868.75,509.569,123.872,851.636
113,0,539.853,77.5817,826.506,510.499,81.1858,856.208,,,,510.242,-11.2358,868.742,509.563,123.87,851.632
114,0,539.852,77.574,826.501,510.501,81.186,856.204,358.026,53.8307,698.983,510.262,-11.2342,868.749,509.553,123.876,851.638
115,0,539.844,77.5786,826.498,510.502,81.1845,856.205,360.093,50.5222,702.09,510.249,-11.2334,868.743,509.565,123.866,851.632
116,0,539.847,77.578,826.494,510.494,81.1917,856.204,358.096,53.7597,699.044,510.241,-11.222,868.737,509.563,123.87,851.63
117,0,539.843,77.5893,826.5,510.489,81.1946,856.204,359.941,50.6415,701.941,510.233,-11.2193,868.746,509.554,123.878,851.628
118,0,539.832,77.5804,826.488,510.491,81.2008,856.205,358.09,53.7747,698.992,510.233,-11.2206,868.736,509.556,123.875,851.626
119,0,539.836,77.5726,826.494,510.487,81.1985,856.207,357.932,54.3183,698.936,510.231,-11.2168,868.741,509.549,123.878,851.633
120,0,539.833,77.5758,826.494,510.483,81.1967,856.207,358.038,53.8068,699.029,510.219,-11.2125,868.747,509.563,123.879,851.627
121,0,539.826,77.5837,826.493,510.495,81.2071,856.206,,,,510.23,-11.219,868.746,509.564,123.881,851.625
122,0,539.832,77.587,826.502,510.496,81.2048,856.206,358.033,53.8187,698.991,510.232,-11.2155,868.744,509.552,123.873,851.628
123,0,539.841,77.5962,826.504,510.486,81.2057,856.214,358.101,53.7568,699.028,510.233,-11.2185,868.739,509.561,123.88,851.632
124,0,539.838,77.5885,826.501,510.486,81.2034,856.212,360.086,50.5125,702.118,510.231,-11.2154,868.749,509.546,123.894,851.642
125,0,539.839,77.6037,826.495,510.488,81.215,856.214,358.093,53.7647,699.007,510.23,-11.2096,868.748,509.55,123.887,851.633
126,0,539.832,77.5761,826.492,510.496,81.2035,856.205,358.079,53.7742,699.007,510.246,-11.2203,868.747,509.559,123.883,851.632
