Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
13,0,750.228,328.548,787.099,751.124,349.294,824.535,765.047,541.246,713.402,657.585,356.689,824.643,794.195,346.225,825.641
14,0,750.217,328.561,787.123,751.106,349.31,824.547,765.052,541.248,713.407,657.599,356.687,824.635,794.205,346.229,825.628
15,0,750.22,328.573,787.111,751.1,349.314,824.558,765.066,541.239,713.397,657.612,356.706,824.636,794.223,346.233,825.625
16,0,750.237,328.536,787.095,751.114,349.318,824.563,765.066,541.236,713.393,657.599,356.709,824.645,794.223,346.234,825.617
17,0,750.237,328.545,787.116,751.119,349.304,824.547,765.061,541.239,713.404,657.603,356.7,824.643,794.226,346.246,825.634
18,0,750.243,328.531,787.114,751.084,349.314,824.573,765.052,541.238,713.413,657.597,356.695,824.647,794.213,346.252,825.656
19,0,750.268,328.566,787.084,751.114,349.301,824.545,765.07,541.226,713.391,657.59,356.7,824.651,794.224,346.231,825.628
20,0,750.232,328.546,787.125,751.104,349.306,824.558,765.054,541.246,713.401,657.592,356.684,824.651,794.213,346.229,825.64
21,0,750.207,328.576,787.143,751.108,349.314,824.56,765.058,541.234,713.4,657.595,356.703,824.647,794.204,346.257,825.659
22,0,750.236,328.557,787.121,751.097,349.321,824.573,765.061,541.235,713.403,657.596,356.716,824.65,794.201,346.249,825.657
23,0,750.226,328.583,787.124,751.096,349.316,824.566,765.067,541.226,713.4,657.587,356.708,824.652,794.202,346.238,825.65
24,0,750.238,328.564,787.113,751.099,349.316,824.563,765.062,541.241,713.403,657.588,356.713,824.647,794.204,346.247,825.651
25,0,750.237,328.554,787.102,751.099,349.318,824.556,765.048,541.238,713.423,657.583,356.702,824.643,794.213,346.234,825.633
26,0,750.23,328.54,787.11,751.097,349.309,824.556,765.048,541.234,713.414,657.589,356.708,824.64,794.22,346.253,825.635
27,0,750.231,328.551,787.104,751.108,349.317,824.546,765.054,541.231,713.409,657.594,356.704,824.633,794.219,346.221,825.623
28,0,750.227,328.559,787.104,751.111,349.324,824.546,765.064,541.215,713.396,657.579,356.716,824.639,794.207,346.247,825.636
29,0,750.246,328.557,787.104,751.101,349.321,824.553,765.053,541.24,713.405,657.595,356.698,824.631,794.208,346.248,825.632
30,0,750.231,328.558,787.123,751.09,349.332,824.547,765.049,541.233,713.407,657.597,356.711,824.633,794.203,346.255,825.639
31,0,750.235,328.555,787.12,751.106,349.293,824.538,765.068,541.219,713.404,657.593,356.694,824.644,794.212,346.204,825.615
32,0,750.242,328.56,787.122,751.093,349.308,824.557,765.047,541.241,713.409,657.594,356.713,824.652,794.212,346.245,825.638
33,0,750.24,328.56,787.118,751.092,349.304,824.557,765.064,541.215,713.396,657.594,356.695,824.642,794.231,346.234,825.627
34,0,750.23,328.524,787.128,751.109,349.315,824.547,765.054,541.223,713.394,657.577,356.702,824.654,794.222,346.247,825.641
35,0,750.223,328.549,787.118,751.104,349.324,824.559,765.059,541.235,713.403,657.59,356.692,824.647,794.217,346.261,825.647
36,0,750.224,328.537,787.133,751.096,349.322,824.554,765.053,541.253,713.404,657.571,356.692,824.651,794.212,346.27,825.656
37,0,750.231,328.537,787.107,751.093,349.333,824.567,765.076,541.238,713.376,657.583,356.706,824.65,794.22,346.271,825.651
38,0,750.246,328.54,787.087,751.102,349.313,824.552,765.073,541.245,713.373,657.574,356.707,824.653,794.218,346.257,825.652
39,0,750.256,328.545,787.091,751.105,349.31,824.555,765.069,541.241,713.399,657.58,356.705,824.653,794.221,346.227,825.631
40,0,750.239,328.564,787.094,751.113,349.298,824.536,765.066,541.233,713.392,657.579,356.714,824.655,794.218,346.222,825.637
41,0,750.234,328.567,787.11,751.104,349.303,824.54,765.062,541.235,713.4,657.6,356.69,824.632,794.208,346.236,825.644
42,0,750.247,328.546,787.104,751.099,349.318,824.557,765.064,541.235,713.389,657.6,356.697,824.635,794.204,346.242,825.653
43,0,750.232,328.564,787.104,751.114,349.309,824.549,765.056,541.249,713.393,657.597,356.704,824.643,794.227,346.223,825.627
44,0,750.238,328.593,787.103,751.111,349.319,824.549,765.054,541.251,713.388,657.597,356.709,824.64,794.215,346.249,825.644
45,0,750.218,328.581,787.112,751.102,349.335,824.555,765.074,541.24,713.384,657.595,356.709,824.644,794.214,346.25,825.645
46,0,750.246,328.576,787.111,751.089,349.332,824.558,765.076,541.234,713.393,657.593,356.718,824.643,794.216,346.246,825.638
47,0,750.229,328.552,787.118,751.095,349.324,824.557,765.074,541.229,713.405,657.595,356.708,824.637,794.204,346.253,825.649
48,0,750.24,328.561,787.109,751.102,349.32,824.55,765.058,541.25,713.402,657.582,356.715,824.638,794.206,346.254,825.642
49,0,750.245,328.579,787.086,751.101,349.311,824.552,765.053,541.253,713.4,657.583,356.692,824.639,794.207,346.248,825.635
50,0,750.238,328.537,787.112,751.118,349.307,824.539,765.05,541.247,713.415,657.576,356.706,824.648,794.212,346.229,825.64
51,0,750.23,328.535,787.116,751.101,349.32,824.559,765.061,541.237,713.403,657.572,356.712,824.641,794.205,346.258,825.654
52,0,750.228,328.544,787.109,751.099,349.316,824.547,765.067,541.234,713.406,657.584,356.69,824.641,794.216,346.256,825.645
53,0,750.235,328.555,787.106,751.105,349.315,824.555,765.068,541.232,713.405,657.591,356.701,824.635,794.208,346.245,825.643
54,0,750.242,328.535,787.11,751.1,349.32,824.556,765.061,541.239,713.401,657.59,356.691,824.638,794.216,346.239,825.648
55,0,750.235,328.569,787.102,751.095,349.321,824.567,765.061,541.24,713.405,657.592,356.706,824.64,794.213,346.236,825.643
56,0,750.247,328.537,787.109,751.098,349.317,824.564,765.057,541.238,713.403,657.588,356.717,824.647,794.213,346.23,825.634
57,0,750.24,328.522,787.106,751.095,349.321,824.56,765.055,541.25,713.42,657.578,356.694,824.636,794.224,346.233,825.626
58,0,750.224,328.521,787.118,751.093,349.316,824.552,765.061,541.238,713.392,657.582,356.689,824.643,794.211,346.233,825.638
59,0,750.245,328.503,787.105,751.105,349.31,824.554,765.048,541.258,713.398,657.585,356.689,824.637,794.217,346.217,825.625
60,0,750.244,328.516,787.104,751.111,349.281,824.526,765.068,541.237,713.393,657.586,356.678,824.626,794.211,346.202,825.611
61,0,750.242,328.544,787.103,751.109,349.303,824.539,765.067,541.226,713.405,657.591,356.701,824.637,794.205,346.227,825.635
62,0,750.246,328.523,787.104,751.107,349.294,824.549,765.065,541.235,713.399,657.586,356.708,824.637,794.201,346.228,825.638
63,0,750.231,328.539,787.108,751.094,349.306,824.561,765.045,541.264,713.406,657.589,356.702,824.635,794.199,346.239,825.641
64,0,750.225,328.536,787.123,751.087,349.314,824.552,765.068,541.247,713.4,657.578,356.699,824.636,794.203,346.241,825.639
65,0,750.225,328.547,787.108,751.094,349.311,824.561,765.079,541.237,713.389,657.575,356.707,824.644,794.206,346.238,825.639
66,0,750.222,328.546,787.109,751.089,349.32,824.56,765.069,541.233,713.408,657.567,356.688,824.645,794.203,346.238,825.642
67,0,750.233,328.526,787.112,751.094,349.315,824.557,765.07,541.244,713.395,657.582,356.697,824.645,794.2,346.239,825.647
68,0,750.254,328.51,787.092,751.09,349.311,824.56,765.07,541.247,713.401,657.578,356.702,824.639,794.216,346.23,825.634
69,0,750.252,328.519,787.084,751.107,349.297,824.53,765.065,541.254,713.393,657.593,356.701,824.631,794.217,346.219,825.619
70,0,750.252,328.528,787.1,751.105,349.295,824.531,765.081,541.243,713.376,657.599,356.698,824.635,794.221,346.214,825.619
71,0,750.258,328.549,787.103,751.101,349.312,824.546,765.075,541.247,713.388,657.591,356.71,824.635,794.211,346.226,825.622
72,0,750.26,328.545,787.106,751.114,349.301,824.54,765.051,541.271,713.395,657.606,356.713,824.633,794.22,346.228,825.623
73,0,750.257,328.533,787.094,751.1,349.308,824.546,765.061,541.238,713.394,657.6,356.686,824.621,794.21,346.24,825.627
74,0,750.259,328.53,787.107,751.103,349.297,824.542,765.067,541.234,713.388,657.596,356.691,824.634,794.225,346.223,825.618
75,0,750.244,328.501,787.106,751.096,349.308,824.541,765.051,541.253,713.395,657.574,356.66,824.624,794.211,346.227,825.624
76,0,750.239,328.44,787.116,751.087,349.279,824.544,765.057,541.237,713.385,657.598,356.657,824.622,794.214,346.216,825.627
77,0,750.225,328.481,787.118,751.085,349.267,824.544,765.056,541.253,713.389,657.587,356.666,824.624,794.201,346.213,825.633
78,0,750.232,328.496,787.116,751.088,349.284,824.548,765.058,541.255,713.381,657.568,356.658,824.623,794.19,346.212,825.645
79,0,750.242,328.519,787.11,751.079,349.298,824.556,765.06,541.247,713.37,657.565,356.661,824.633,794.193,346.222,825.646
80,0,750.236,328.512,787.112,751.091,349.288,824.559,765.056,541.248,713.383,657.562,356.666,824.626,794.199,346.23,825.652
81,0,750.244,328.473,787.088,751.079,349.295,824.555,765.094,541.215,713.362,657.556,356.673,824.63,794.211,346.222,825.642
82,0,750.261,328.475,787.073,751.09,349.292,824.55,765.072,541.229,713.376,657.565,356.672,824.63,794.216,346.238,825.632
83,0,750.244,328.514,787.086,751.104,349.296,824.524,765.077,541.225,713.379,657.569,356.677,824.63,794.222,346.22,825.614
84,0,750.261,328.507,787.069,751.113,349.289,824.513,765.079,541.222,713.377,657.568,356.69,824.627,794.22,346.22,825.614
85,0,750.239,328.51,787.093,751.095,349.3,824.514,765.094,541.211,713.357,657.595,356.682,824.601,794.216,346.23,825.605
86,0,750.243,328.513,787.101,751.092,349.305,824.511,765.068,541.233,713.381,657.612,356.673,824.589,794.22,346.221,825.598
87,0,750.234,328.528,787.1,751.091,349.3,824.522,765.061,541.226,713.401,657.606,356.678,824.608,794.214,346.226,825.607
88,0,750.232,328.505,787.116,751.089,349.294,824.527,765.075,541.213,713.391,657.599,356.69,824.624,794.212,346.238,825.619
89,0,750.232,328.499,787.126,751.093,349.294,824.537,765.067,541.23,713.388,657.593,356.685,824.625,794.211,346.258,825.637
90,0,750.219,328.512,787.121,751.096,349.301,824.548,765.079,541.232,713.375,657.585,356.7,824.629,794.21,346.258,825.646
91,0,750.215,328.509,787.117,751.092,349.299,824.549,765.063,541.252,713.391,657.582,356.681,824.629,794.206,346.244,825.643
92,0,750.224,328.512,787.111,751.1,349.287,824.547,765.056,541.271,713.391,657.572,356.671,824.632,794.203,346.244,825.637

