Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
1,0,44.2439,111.567,-48.3175,482.861,508.627,726.646
2,0,44.173,111.599,-48.2895,482.924,508.681,726.621
3,0,44.2654,111.899,-48.163,483.12,508.553,726.287
4,0,44.2653,111.898,-48.162,483.125,508.558,726.284
5,0,44.2671,111.896,-48.1624,483.122,508.547,726.28
6,0,44.2531,111.603,-48.2984,482.899,508.605,726.589
7,0,44.2765,111.896,-48.1623,483.119,508.539,726.269
8,0,44.2664,111.647,-48.2773,482.923,508.591,726.533
9,0,44.272,111.663,-48.2733,482.933,508.589,726.511
10,0,44.2769,111.685,-48.26,482.943,508.58,726.482
11,0,44.2904,111.896,-48.1617,483.104,508.538,726.262
12,0,44.333,111.864,-48.182,483.065,508.5,726.278
13,0,44.2471,111.742,-48.2283,482.998,508.6,726.424
14,0,44.3028,111.902,-48.1634,483.09,508.533,726.255
15,0,44.2982,111.902,-48.1628,483.092,508.533,726.255
16,0,44.2524,111.756,-48.2205,483,508.591,726.414
17,0,44.2969,111.904,-48.1604,483.098,508.53,726.258
18,0,44.251,111.756,-48.2211,483.013,508.591,726.411
19,0,44.2919,111.898,-48.1587,483.101,508.518,726.25
20,0,44.2907,111.903,-48.156,483.107,508.518,726.247
21,0,44.3305,111.866,-48.1796,483.067,508.499,726.276
22,0,44.3342,111.867,-48.177,483.066,508.497,726.266
23,0,44.2898,111.729,-48.2389,482.974,508.561,726.428
24,0,44.3429,111.88,-48.1783,483.057,508.501,726.267
25,0,44.3,111.895,-48.163,483.093,508.535,726.257
26,0,44.2922,111.731,-48.2413,482.974,508.565,726.425
27,0,44.2966,111.74,-48.2369,482.975,508.557,726.418
28,0,44.2952,111.892,-48.1659,483.097,508.529,726.263
29,0,44.2933,111.893,-48.1619,483.109,508.523,726.258
30,0,44.2555,111.758,-48.2186,483.013,508.583,726.408
31,0,44.2981,111.892,-48.1617,483.108,508.52,726.256
32,0,44.2981,111.892,-48.1617,483.108,508.52,726.256
33,0,44.2911,111.885,-48.162,483.116,508.518,726.257
34,0,44.2479,111.754,-48.2226,483.025,508.586,726.405
35,0,44.3371,111.878,-48.1768,483.079,508.495,726.266
36,0,44.257,111.76,-48.2234,483.016,508.588,726.404
37,0,44.2926,111.882,-48.1652,483.112,508.522,726.258
38,0,44.2941,111.704,-48.2487,482.953,508.589,726.41
39,0,44.2893,111.721,-48.2401,482.974,508.56,726.425
40,0,44.3005,111.889,-48.1641,483.093,508.534,726.255
41,0,44.264,111.761,-48.2234,482.999,508.601,726.401
42,0,44.2569,111.753,-48.2246,483.002,508.594,726.407
43,0,44.3024,111.897,-48.1577,483.097,508.527,726.247
44,0,44.3,111.895,-48.1614,483.089,508.533,726.251
45,0,44.2981,111.893,-48.1631,483.096,508.526,726.252
46,0,44.3006,111.898,-48.1624,483.096,508.533,726.248
47,0,44.2975,111.896,-48.1613,483.098,508.528,726.245
48,0,44.2935,111.891,-48.1612,483.097,508.529,726.247
49,0,44.3356,111.865,-48.1776,483.062,508.498,726.265
50,0,44.3,111.892,-48.1623,483.091,508.535,726.248
51,0,44.3031,111.898,-48.1585,483.083,508.533,726.247
52,0,44.3428,111.87,-48.1799,483.049,508.511,726.269
53,0,44.2967,111.733,-48.2405,482.958,508.575,726.423
54,0,44.3005,111.736,-48.2397,482.954,508.584,726.42
55,0,44.3074,111.895,-48.1649,483.074,508.551,726.258
56,0,44.2578,111.752,-48.2273,482.99,508.608,726.417
57,0,44.3051,111.897,-48.1657,483.083,508.543,726.259
58,0,44.3045,111.893,-48.1656,483.093,508.538,726.255
59,0,44.2511,111.743,-48.2244,483.014,508.585,726.408
60,0,44.3019,111.875,-48.1672,483.077,508.551,726.238
61,0,44.3372,111.866,-48.1763,483.074,508.49,726.26
62,0,44.3009,111.893,-48.1598,483.109,508.521,726.242
63,0,44.3345,111.843,-48.1838,483.051,508.522,726.254
64,0,44.251,111.74,-48.2226,483.019,508.589,726.406
65,0,44.2942,111.878,-48.1631,483.1,508.528,726.25
66,0,44.3372,111.863,-48.1807,483.065,508.509,726.265
67,0,44.3353,111.856,-48.1813,483.064,508.518,726.276
68,0,44.3032,111.888,-48.1652,483.091,508.544,726.256
69,0,44.2969,111.729,-48.2385,482.973,508.574,726.421
70,0,44.297,111.732,-48.2422,482.97,508.576,726.421
71,0,44.3018,111.894,-48.1642,483.096,508.541,726.252
72,0,44.2584,111.757,-48.2216,483.003,508.598,726.402
73,0,44.2525,111.748,-48.2209,483.009,508.585,726.403
74,0,44.3003,111.89,-48.1615,483.096,508.535,726.25
75,0,44.2527,111.747,-48.2209,483.012,508.594,726.401
76,0,44.2996,111.865,-48.1693,483.069,508.563,726.239
77,0,44.294,111.884,-48.1618,483.105,508.532,726.249
78,0,44.334,111.858,-48.1755,483.066,508.502,726.26
79,0,44.2892,111.718,-48.2381,482.983,508.559,726.421
80,0,44.3363,111.859,-48.1804,483.07,508.507,726.265
81,0,44.2961,111.882,-48.1639,483.108,508.536,726.253
82,0,44.2567,111.751,-48.223,483.012,508.599,726.403
83,0,44.3411,111.87,-48.1772,483.066,508.511,726.263
84,0,44.3112,111.877,-48.1706,483.058,508.572,726.239
85,0,44.3051,111.887,-48.1663,483.093,508.537,726.248
86,0,44.2612,111.754,-48.224,483.001,508.599,726.398
87,0,44.3393,111.867,-48.1796,483.064,508.511,726.263
88,0,44.2578,111.753,-48.2218,483,508.596,726.399
89,0,44.3042,111.888,-48.1617,483.087,508.539,726.244
90,0,44.302,111.887,-48.1621,483.091,508.54,726.246
91,0,44.3386,111.864,-48.1792,483.06,508.508,726.264
92,0,44.3382,111.865,-48.1775,483.064,508.509,726.261
93,0,44.3507,111.861,-48.1824,483.035,508.543,726.244
94,0,44.2965,111.733,-48.24,482.978,508.577,726.414
95,0,44.3397,111.87,-48.1813,483.066,508.52,726.262
96,0,44.3013,111.893,-48.162,483.106,508.548,726.246
97,0,44.2971,111.888,-48.1629,483.106,508.545,726.249
98,0,44.2562,111.733,-48.2277,482.988,508.632,726.39
99,0,44.3009,111.887,-48.1637,483.102,508.55,726.249
100,0,44.2988,111.889,-48.1612,483.101,508.542,726.245
101,0,44.3003,111.887,-48.1593,483.097,508.542,726.244
102,0,44.2604,111.753,-48.2206,483.008,508.604,726.397
103,0,44.2946,111.885,-48.1637,483.1,508.539,726.247
104,0,44.2947,111.719,-48.2397,482.975,508.571,726.413
105,0,44.3412,111.865,-48.1824,483.061,508.515,726.265
