Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
86,0,192.66,-84.163,32.7528,635.667,-5.68206,802.606
87,0,192.661,-84.1547,32.7496,635.686,-5.69478,802.59
88,0,192.658,-84.172,32.7328,635.698,-5.69829,802.591
89,0,192.653,-84.1769,32.7335,635.712,-5.6909,802.58
90,0,192.665,-84.166,32.7236,635.725,-5.70322,802.568
91,0,192.654,-84.1802,32.7147,635.734,-5.69908,802.563
92,0,192.657,-84.183,32.7116,635.728,-5.709,802.568
93,0,192.655,-84.1608,32.7511,635.721,-5.69554,802.58
94,0,192.661,-84.1699,32.7334,635.692,-5.68006,802.6
95,0,192.667,-84.1561,32.7403,635.694,-5.68476,802.585
96,0,192.666,-84.1564,32.7466,635.685,-5.68983,802.593
97,0,192.679,-84.1491,32.7423,635.662,-5.67632,802.622
98,0,192.67,-84.1624,32.7395,635.663,-5.67874,802.611
99,0,192.672,-84.1459,32.7585,635.66,-5.67858,802.609
100,0,192.669,-84.1591,32.7397,635.653,-5.67802,802.613
101,0,192.661,-84.1688,32.7312,635.658,-5.68957,802.6
102,0,192.66,-84.1628,32.7469,635.665,-5.69859,802.598
103,0,192.659,-84.1693,32.7458,635.665,-5.6946,802.602
104,0,192.655,-84.1682,32.7364,635.671,-5.69983,802.592
105,0,192.656,-84.1669,32.7454,635.662,-5.70635,802.599
106,0,192.662,-84.1642,32.739,635.67,-5.70952,802.595
107,0,192.66,-84.1681,32.7421,635.674,-5.7021,802.596
108,0,192.67,-84.16,32.7327,635.684,-5.708,802.59
109,0,192.657,-84.1724,32.7354,635.678,-5.69924,802.586
110,0,192.657,-84.1666,32.7398,635.688,-5.68831,802.584
111,0,192.67,-84.152,32.7285,635.694,-5.68529,802.573
112,0,192.666,-84.1613,32.724,635.692,-5.68506,802.579
113,0,192.667,-84.1536,32.7215,635.708,-5.68431,802.566
114,0,192.679,-84.1326,32.7462,635.706,-5.67581,802.583
115,0,192.671,-84.1429,32.7312,635.723,-5.68937,802.559
116,0,192.668,-84.1558,32.726,635.722,-5.69102,802.571
117,0,192.667,-84.1497,32.7402,635.731,-5.70307,802.561
118,0,192.651,-84.1695,32.7495,635.731,-5.71973,802.562
119,0,192.667,-84.1421,32.7464,635.729,-5.6871,802.565
120,0,192.665,-84.1614,32.7251,635.727,-5.7014,802.567
121,0,192.673,-84.1474,32.7229,635.734,-5.69693,802.557
122,0,192.656,-84.1612,32.7263,635.724,-5.70426,802.56
123,0,192.661,-84.1567,32.736,635.721,-5.70015,802.566
124,0,192.66,-84.1632,32.7286,635.713,-5.70659,802.568
125,0,192.659,-84.1577,32.7336,635.699,-5.70644,802.568
126,0,192.671,-84.148,32.74,635.683,-5.6958,802.587
127,0,192.669,-84.1455,32.7512,635.674,-5.68692,802.586
128,0,192.676,-84.1352,32.7438,635.668,-5.68334,802.591
129,0,192.67,-84.1448,32.7517,635.667,-5.6869,802.598
130,0,192.664,-84.1553,32.7383,635.659,-5.67866,802.6
131,0,192.667,-84.1529,32.7458,635.669,-5.69139,802.594
132,0,192.656,-84.1667,32.739,635.661,-5.68706,802.596
133,0,192.668,-84.1456,32.7482,635.667,-5.67382,802.602
134,0,192.67,-84.157,32.7166,635.673,-5.67953,802.588
135,0,192.666,-84.1583,32.7326,635.687,-5.67812,802.576
136,0,192.66,-84.1656,32.7337,635.697,-5.69257,802.574
137,0,192.667,-84.1541,32.7294,635.697,-5.67669,802.569
138,0,192.667,-84.1551,32.7274,635.704,-5.67352,802.571
139,0,192.667,-84.1538,32.7301,635.707,-5.67002,802.57
140,0,192.662,-84.1598,32.7389,635.715,-5.68262,802.572
141,0,192.665,-84.1471,32.7379,635.716,-5.66953,802.573
142,0,192.67,-84.1462,32.7429,635.715,-5.67909,802.568
143,0,192.654,-84.1571,32.7582,635.717,-5.6763,802.573

Trajectories
100
,,New Subject:gripper1,,,New Subject:gripper2,,,New Subject:gripper3,,,New Subject:gripper4,,,New Subject:gripper5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,635.339,-5.31803,802.843,615.997,-21.9392,836.211,490.489,-142.745,697.54,678.388,-91.8734,839.659,586.742,9.87984,835.755
2,0,635.329,-5.29916,802.859,615.977,-21.9258,836.229,490.494,-142.738,697.534,678.37,-91.9007,839.657,586.723,9.88365,835.772
3,0,635.324,-5.28718,802.872,615.961,-21.9267,836.241,490.491,-142.737,697.542,678.39,-91.8861,839.659,586.717,9.883,835.773
4,0,635.315,-5.30273,802.877,615.952,-21.9308,836.256,490.496,-142.746,697.536,678.353,-91.8551,839.703,586.7,9.86923,835.787
5,0,635.315,-5.27601,802.89,615.936,-21.9356,836.256,490.498,-142.734,697.543,678.327,-91.8571,839.72,586.682,9.88403,835.797
6,0,635.327,-5.28698,802.86,615.929,-21.9231,836.257,490.497,-142.726,697.54,678.343,-91.8872,839.671,586.661,9.89777,835.804
7,0,635.314,-5.28184,802.877,615.924,-21.9106,836.263,490.508,-142.72,697.536,678.349,-91.879,839.669,586.672,9.89045,835.793
8,0,635.348,-5.28446,802.853,615.925,-21.8969,836.256,490.515,-142.715,697.539,678.337,-91.887,839.665,586.669,9.90493,835.796
9,0,635.341,-5.30364,802.842,615.937,-21.9237,836.251,490.511,-142.704,697.542,678.329,-91.8761,839.68,586.667,9.89926,835.792
10,0,635.355,-5.27828,802.859,615.931,-21.9135,836.247,490.517,-142.697,697.542,678.332,-91.8754,839.661,586.664,9.89555,835.789
11,0,635.369,-5.30357,802.827,615.936,-21.9119,836.244,490.514,-142.702,697.543,678.358,-91.9047,839.635,586.667,9.90888,835.788
12,0,635.353,-5.29341,802.848,615.934,-21.8908,836.235,490.505,-142.683,697.551,678.339,-91.8663,839.653,586.661,9.904,835.784
13,0,635.339,-5.29739,802.849,615.91,-21.9157,836.244,490.513,-142.676,697.538,678.298,-91.87,839.665,586.644,9.91188,835.795
14,0,635.328,-5.30604,802.848,615.895,-21.8975,836.244,490.538,-142.685,697.53,678.299,-91.8657,839.664,586.626,9.91775,835.798
15,0,635.314,-5.25256,802.884,615.902,-21.9026,836.256,490.543,-142.704,697.536,678.283,-91.8359,839.696,586.621,9.91795,835.798
16,0,635.317,-5.23568,802.885,615.894,-21.8721,836.26,490.552,-142.7,697.537,678.295,-91.8143,839.696,586.61,9.92538,835.798
17,0,635.318,-5.25427,802.883,615.9,-21.8934,836.257,490.561,-142.701,697.545,678.309,-91.8049,839.703,586.613,9.92884,835.801
18,0,635.319,-5.27752,802.857,615.901,-21.9302,836.251,490.587,-142.718,697.536,678.301,-91.8424,839.705,586.618,9.91118,835.799
19,0,635.34,-5.2507,802.884,615.909,-21.8909,836.272,490.591,-142.719,697.529,678.309,-91.8178,839.702,586.623,9.93242,835.804
20,0,635.356,-5.30258,802.842,615.92,-21.8999,836.267,490.596,-142.715,697.535,678.344,-91.853,839.67,586.648,9.91665,835.801
21,0,635.376,-5.31129,802.838,615.93,-21.8939,836.248,490.584,-142.709,697.526,678.362,-91.8854,839.633,586.67,9.90676,835.797
22,0,635.38,-5.30527,802.844,615.946,-21.9046,836.237,490.59,-142.719,697.526,678.35,-91.8927,839.635,586.694,9.88986,835.774
23,0,635.402,-5.31779,802.822,615.963,-21.9056,836.224,490.544,-142.677,697.533,678.365,-91.8716,839.631,586.692,9.90666,835.785
24,0,635.424,-5.31291,802.799,615.974,-21.9026,836.22,490.556,-142.685,697.533,678.386,-91.8762,839.596,586.708,9.91434,835.777
25,0,635.409,-5.29017,802.811,615.98,-21.8918,836.217,490.561,-142.682,697.531,678.376,-91.849,839.613,586.703,9.92101,835.773
26,0,635.4,-5.29334,802.822,615.966,-21.8701,836.209,490.572,-142.695,697.531,678.364,-91.8328,839.637,586.691,9.91613,835.771
27,0,635.377,-5.27769,802.84,615.956,-21.8744,836.247,490.57,-142.692,697.539,678.357,-91.8269,839.64,586.675,9.92365,835.784
28,0,635.362,-5.26374,802.857,615.933,-21.874,836.231,490.562,-142.692,697.537,678.359,-91.8563,839.65,586.657,9.91793,835.78
29,0,635.346,-5.26596,802.857,615.92,-21.873,836.256,490.591,-142.718,697.519,678.33,-91.82,839.669,586.647,9.92014,835.793
30,0,635.344,-5.28102,802.864,615.922,-21.8848,836.249,490.556,-142.689,697.534,678.321,-91.8233,839.686,586.629,9.93047,835.796
31,0,635.317,-5.27796,802.865,615.916,-21.9013,836.262,490.552,-142.688,697.534,678.305,-91.8354,839.684,586.623,9.93624,835.813
32,0,635.312,-5.27151,802.886,615.912,-21.9077,836.247,490.59,-142.718,697.529,678.292,-91.8382,839.698,586.623,9.91185,835.797
33,0,635.325,-5.29758,802.876,615.897,-21.9083,836.266,490.563,-142.729,697.554,678.282,-91.853,839.706,586.63,9.90659,835.801
34,0,635.346,-5.31855,802.847,615.901,-21.9222,836.256,490.528,-142.709,697.553,678.29,-91.8743,839.675,586.626,9.89203,835.796
35,0,635.32,-5.29729,802.892,615.905,-21.9337,836.263,490.545,-142.708,697.544,678.3,-91.849,839.682,586.635,9.90695,835.799
36,0,635.335,-5.30959,802.87,615.898,-21.9138,836.251,490.52,-142.703,697.552,678.299,-91.8848,839.671,586.627,9.91435,835.806
37,0,635.343,-5.30225,802.872,615.916,-21.9157,836.257,490.548,-142.698,697.53,678.308,-91.8925,839.666,586.653,9.90648,835.799
38,0,635.353,-5.27507,802.874,615.916,-21.8853,836.242,490.553,-142.712,697.533,678.331,-91.8836,839.663,586.645,9.91765,835.797
39,0,635.354,-5.25047,802.879,615.925,-21.8793,836.256,490.563,-142.697,697.533,678.336,-91.8774,839.654,586.647,9.94137,835.806
40,0,635.362,-5.26352,802.856,615.935,-21.8536,836.242,490.594,-142.716,697.529,678.348,-91.8453,839.653,586.665,9.94508,835.795
41,0,635.37,-5.25495,802.856,615.928,-21.8523,836.261,490.593,-142.699,697.526,678.36,-91.832,839.643,586.668,9.95275,835.792
42,0,635.388,-5.2663,802.826,615.961,-21.8432,836.22,490.605,-142.705,697.525,678.377,-91.8191,839.64,586.673,9.94098,835.782
43,0,635.394,-5.27234,802.83,615.968,-21.8734,836.222,490.642,-142.739,697.514,678.372,-91.8346,839.628,586.681,9.94128,835.779
44,0,635.396,-5.28092,802.831,615.967,-21.8724,836.214,490.604,-142.712,697.523,678.368,-91.8219,839.634,586.692,9.93609,835.778
45,0,635.404,-5.28606,802.837,615.96,-21.8708,836.22,490.606,-142.714,697.52,678.365,-91.8285,839.631,586.698,9.92357,835.774
46,0,635.388,-5.26522,802.873,615.951,-21.8725,836.232,490.599,-142.715,697.523,678.361,-91.8392,839.636,586.693,9.92449,835.783
47,0,635.404,-5.29248,802.85,615.961,-21.9074,836.243,490.589,-142.717,697.526,678.371,-91.8637,839.625,586.692,9.90358,835.784
48,0,635.401,-5.29382,802.837,615.944,-21.9143,836.24,490.59,-142.736,697.527,678.345,-91.8641,839.634,586.695,9.90112,835.788
49,0,635.397,-5.30684,802.82,615.951,-21.9142,836.226,490.581,-142.729,697.526,678.357,-91.8781,839.628,586.684,9.89243,835.782
50,0,635.375,-5.30039,802.839,615.934,-21.8999,836.245,490.578,-142.739,697.53,678.323,-91.8633,839.649,586.668,9.90181,835.787
51,0,635.357,-5.28088,802.851,615.923,-21.8966,836.25,490.541,-142.714,697.541,678.326,-91.8694,839.647,586.655,9.914,835.788
52,0,635.347,-5.28793,802.853,615.897,-21.8797,836.248,490.53,-142.708,697.54,678.311,-91.8622,839.65,586.633,9.91783,835.792
53,0,635.329,-5.28939,802.857,615.907,-21.8934,836.247,490.531,-142.718,697.543,678.297,-91.8273,839.68,586.625,9.91473,835.795
54,0,635.328,-5.27694,802.865,615.884,-21.8924,836.254,490.538,-142.705,697.539,678.293,-91.8216,839.69,586.597,9.93454,835.802
55,0,635.29,-5.26194,802.893,615.882,-21.8717,836.259,490.538,-142.715,697.547,678.268,-91.8004,839.72,586.583,9.94196,835.804
56,0,635.299,-5.20277,802.902,615.875,-21.8567,836.261,490.527,-142.71,697.553,678.262,-91.8147,839.713,586.585,9.9536,835.806
57,0,635.305,-5.23588,802.903,615.871,-21.8898,836.262,490.535,-142.712,697.549,678.287,-91.9023,839.651,586.581,9.95827,835.806
58,0,635.317,-5.2564,802.883,615.875,-21.8989,836.247,490.537,-142.71,697.543,678.279,-91.8376,839.69,586.594,9.934,835.8
59,0,635.308,-5.25056,802.88,615.881,-21.8961,836.255,490.534,-142.713,697.541,678.276,-91.8488,839.693,586.61,9.90228,835.783
60,0,635.324,-5.26998,802.863,615.889,-21.8802,836.266,490.543,-142.726,697.546,678.285,-91.8379,839.694,586.628,9.9197,835.793
61,0,635.341,-5.30611,802.832,615.883,-21.888,836.254,490.568,-142.734,697.54,678.314,-91.8499,839.657,586.633,9.91761,835.794
62,0,635.336,-5.30807,802.848,615.915,-21.8868,836.25,490.57,-142.725,697.539,678.33,-91.8155,839.668,586.659,9.92153,835.791
63,0,635.354,-5.28651,802.868,615.924,-21.8697,836.253,490.576,-142.754,697.539,678.334,-91.8527,839.657,586.666,9.90944,835.785
64,0,635.36,-5.318,802.841,615.928,-21.9205,836.255,490.578,-142.744,697.54,678.319,-91.8673,839.669,586.663,9.89366,835.789
65,0,635.379,-5.30447,802.828,615.921,-21.8878,836.243,490.577,-142.734,697.536,678.371,-91.8784,839.615,586.654,9.90676,835.794
66,0,635.39,-5.29759,802.824,615.943,-21.8788,836.236,490.561,-142.704,697.534,678.36,-91.84,839.628,586.681,9.91082,835.78
67,0,635.37,-5.28471,802.852,615.967,-21.8913,836.212,490.55,-142.709,697.544,678.324,-91.811,839.663,586.677,9.9184,835.776
68,0,635.358,-5.28592,802.834,615.939,-21.8826,836.229,490.562,-142.708,697.546,678.32,-91.8606,839.648,586.676,9.91243,835.778
69,0,635.373,-5.23966,802.854,615.917,-21.8826,836.234,490.564,-142.702,697.543,678.349,-91.8349,839.649,586.667,9.9182,835.774
70,0,635.355,-5.24374,802.844,615.928,-21.867,836.233,490.561,-142.7,697.544,678.323,-91.8438,839.647,586.663,9.93584,835.769
71,0,635.371,-5.25117,802.832,615.919,-21.8836,836.225,490.574,-142.72,697.54,678.318,-91.8035,839.669,586.652,9.92936,835.777
72,0,635.344,-5.25514,802.847,615.927,-21.8867,836.247,490.591,-142.713,697.536,678.32,-91.8133,839.661,586.646,9.93914,835.782
73,0,635.338,-5.28002,802.855,615.921,-21.873,836.235,490.587,-142.718,697.533,678.317,-91.8056,839.665,586.643,9.9294,835.781
74,0,635.332,-5.2651,802.861,615.898,-21.8841,836.244,490.587,-142.732,697.529,678.314,-91.8071,839.676,586.646,9.9211,835.783
75,0,635.343,-5.28566,802.841,615.899,-21.8711,836.259,490.549,-142.724,697.544,678.324,-91.8768,839.647,586.65,9.91936,835.783
76,0,635.345,-5.30073,802.855,615.904,-21.8946,836.242,490.54,-142.718,697.547,678.321,-91.9401,839.621,586.64,9.90942,835.785
77,0,635.336,-5.30221,802.853,615.915,-21.9247,836.246,490.523,-142.708,697.548,678.305,-91.8763,839.651,586.64,9.90167,835.793
78,0,635.324,-5.28658,802.869,615.917,-21.9161,836.224,490.53,-142.709,697.545,678.29,-91.8885,839.657,586.633,9.8991,835.78
79,0,635.332,-5.31452,802.834,615.892,-21.9199,836.249,490.518,-142.718,697.562,678.289,-91.8881,839.661,586.625,9.90249,835.792
80,0,635.331,-5.25837,802.871,615.905,-21.873,836.238,490.527,-142.711,697.549,678.308,-91.8663,839.653,586.634,9.91829,835.781
81,0,635.325,-5.24677,802.884,615.894,-21.884,836.244,490.538,-142.705,697.551,678.286,-91.8183,839.688,586.632,9.93184,835.787
82,0,635.305,-5.23211,802.894,615.894,-21.8739,836.244,490.533,-142.704,697.555,678.29,-91.8088,839.695,586.607,9.94621,835.794
83,0,635.314,-5.25149,802.858,615.889,-21.8743,836.252,490.55,-142.703,697.551,678.328,-91.8131,839.658,586.598,9.95191,835.798
84,0,635.326,-5.24982,802.864,615.913,-21.8725,836.242,490.552,-142.708,697.556,678.292,-91.8265,839.678,586.621,9.95754,835.779
85,0,635.33,-5.26633,802.855,615.91,-21.8795,836.236,490.553,-142.7,697.548,678.317,-91.8353,839.65,586.624,9.93795,835.784
86,0,635.329,-5.22294,802.872,615.922,-21.8697,836.243,490.554,-142.699,697.549,678.296,-91.8216,839.68,586.644,9.93841,835.773
87,0,635.358,-5.25673,802.843,615.928,-21.8602,836.241,490.58,-142.733,697.54,678.334,-91.8397,839.661,586.658,9.93927,835.77
88,0,635.372,-5.26413,802.849,615.938,-21.8682,836.237,490.563,-142.704,697.551,678.341,-91.8404,839.644,586.681,9.92594,835.774
89,0,635.399,-5.26183,802.836,615.948,-21.8583,836.212,490.563,-142.689,697.546,678.353,-91.8296,839.642,586.688,9.93561,835.778
90,0,635.411,-5.26892,802.825,615.974,-21.8799,836.204,490.601,-142.72,697.531,678.374,-91.8464,839.615,586.692,9.92265,835.768
91,0,635.426,-5.28596,802.825,615.978,-21.8663,836.201,490.568,-142.691,697.547,678.39,-91.83,839.612,586.707,9.92571,835.76
92,0,635.404,-5.30075,802.823,615.985,-21.8871,836.212,490.566,-142.691,697.545,678.378,-91.8362,839.612,586.703,9.91768,835.767
93,0,635.398,-5.27193,802.84,615.969,-21.8568,836.209,490.607,-142.717,697.543,678.338,-91.8123,839.652,586.701,9.91792,835.768
94,0,635.366,-5.21604,802.882,615.94,-21.8548,836.238,490.554,-142.699,697.551,678.332,-91.8286,839.654,586.682,9.93327,835.772
95,0,635.375,-5.25207,802.842,615.932,-21.8517,836.217,490.599,-142.716,697.537,678.339,-91.8307,839.641,586.664,9.94227,835.78
96,0,635.355,-5.26664,802.834,615.928,-21.8742,836.236,490.59,-142.71,697.536,678.33,-91.8157,839.662,586.657,9.93709,835.779
97,0,635.33,-5.21844,802.897,615.907,-21.8643,836.251,490.583,-142.717,697.543,678.318,-91.8254,839.676,586.637,9.93985,835.794
98,0,635.337,-5.23982,802.875,615.909,-21.8705,836.252,490.548,-142.694,697.537,678.324,-91.8137,839.673,586.631,9.94314,835.783
99,0,635.339,-5.23819,802.859,615.904,-21.8725,836.243,490.589,-142.716,697.536,678.297,-91.8003,839.682,586.625,9.93911,835.785
100,0,635.33,-5.2392,802.875,615.89,-21.8614,836.258,490.544,-142.7,697.55,678.303,-91.8069,839.671,586.633,9.93481,835.785
101,0,635.342,-5.26537,802.853,615.894,-21.8607,836.251,490.528,-142.694,697.559,678.316,-91.8272,839.655,586.629,9.933,835.781
102,0,635.343,-5.26978,802.852,615.91,-21.8857,836.235,490.547,-142.712,697.548,678.306,-91.8212,839.671,586.635,9.92953,835.779
103,0,635.347,-5.25177,802.865,615.911,-21.8637,836.239,490.538,-142.703,697.547,678.308,-91.8446,839.667,586.628,9.93217,835.78
104,0,635.337,-5.25671,802.846,615.922,-21.8882,836.232,490.533,-142.715,697.557,678.313,-91.8345,839.663,586.655,9.93643,835.78
105,0,635.335,-5.28295,802.851,615.889,-21.8756,836.248,490.538,-142.715,697.555,678.31,-91.842,839.667,586.643,9.92529,835.779
106,0,635.344,-5.28459,802.846,615.91,-21.8889,836.24,490.549,-142.725,697.544,678.319,-91.8378,839.659,586.65,9.91866,835.782
107,0,635.345,-5.2564,802.852,615.919,-21.8774,836.234,490.551,-142.71,697.547,678.32,-91.8541,839.663,586.644,9.92503,835.777
108,0,635.359,-5.27622,802.829,615.924,-21.8873,836.245,490.589,-142.727,697.538,678.336,-91.8596,839.636,586.651,9.92488,835.781
109,0,635.358,-5.25509,802.84,615.917,-21.8585,836.229,490.546,-142.707,697.545,678.322,-91.8608,839.641,586.651,9.92815,835.774
110,0,635.366,-5.25559,802.837,615.926,-21.8609,836.226,490.555,-142.702,697.542,678.338,-91.8228,839.654,586.666,9.93858,835.769
111,0,635.382,-5.25053,802.821,615.922,-21.8594,836.217,490.596,-142.724,697.533,678.364,-91.8354,839.625,586.66,9.94591,835.768
112,0,635.375,-5.24511,802.828,615.944,-21.88,836.231,490.57,-142.706,697.544,678.341,-91.8101,839.634,586.666,9.93341,835.767
113,0,635.389,-5.261,802.821,615.946,-21.8458,836.21,490.598,-142.717,697.542,678.378,-91.8219,839.62,586.68,9.93003,835.756
114,0,635.381,-5.22764,802.848,615.943,-21.8459,836.221,490.654,-142.749,697.523,678.354,-91.8169,839.637,586.684,9.93872,835.763
115,0,635.406,-5.26824,802.816,615.953,-21.8474,836.203,490.642,-142.743,697.526,678.391,-91.8329,839.609,586.693,9.93753,835.75
116,0,635.409,-5.26152,802.818,615.953,-21.8655,836.224,490.613,-142.719,697.537,678.384,-91.8249,839.624,586.697,9.92585,835.76
117,0,635.41,-5.27727,802.808,615.957,-21.8604,836.197,490.655,-142.74,697.529,678.385,-91.8635,839.613,586.695,9.93479,835.759
118,0,635.398,-5.32035,802.797,615.971,-21.9124,836.205,490.614,-142.714,697.531,678.362,-91.8355,839.635,586.704,9.93417,835.756
119,0,635.406,-5.26314,802.822,615.975,-21.8602,836.198,490.65,-142.739,697.526,678.374,-91.8115,839.633,586.697,9.94133,835.753
120,0,635.391,-5.28689,802.824,615.981,-21.8793,836.211,490.618,-142.717,697.538,678.377,-91.8315,839.615,586.705,9.92576,835.757
121,0,635.42,-5.27127,802.82,615.978,-21.8695,836.199,490.649,-142.746,697.527,678.381,-91.8294,839.592,586.71,9.92479,835.753
122,0,635.406,-5.29553,802.8,615.963,-21.8664,836.224,490.595,-142.734,697.543,678.375,-91.8325,839.614,586.705,9.93545,835.761
123,0,635.408,-5.26768,802.829,615.959,-21.8694,836.211,490.608,-142.736,697.535,678.363,-91.8308,839.622,586.7,9.92444,835.752
124,0,635.393,-5.27539,802.813,615.961,-21.8877,836.222,490.599,-142.727,697.545,678.354,-91.8497,839.616,586.685,9.93414,835.763
125,0,635.377,-5.28802,802.819,615.938,-21.8698,836.213,490.584,-142.735,697.545,678.353,-91.8421,839.63,586.671,9.92613,835.761
