Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
142,0,5.68432,187.28,-59.8072,817.31,391.425,804.393
143,0,5.6765,187.281,-59.8137,817.331,391.423,804.398
144,0,5.6737,187.281,-59.8207,817.343,391.418,804.402
145,0,5.67023,187.283,-59.8177,817.347,391.413,804.403
146,0,5.67084,187.285,-59.8139,817.336,391.416,804.403
147,0,5.67825,187.279,-59.8157,817.318,391.411,804.396
148,0,5.69609,187.273,-59.8123,817.299,391.406,804.385
149,0,5.70145,187.282,-59.7949,817.266,391.405,804.376
150,0,5.70309,187.276,-59.7864,817.258,391.4,804.362
151,0,5.71719,187.274,-59.7889,817.239,391.397,804.357
152,0,5.71374,187.279,-59.7801,817.236,391.4,804.352
153,0,5.7097,187.277,-59.7836,817.242,391.405,804.357
154,0,5.70903,187.275,-59.7896,817.256,391.41,804.369
155,0,5.70014,187.275,-59.8005,817.277,391.414,804.381
156,0,5.69541,187.279,-59.8095,817.294,391.425,804.394
157,0,5.68015,187.28,-59.8135,817.321,391.427,804.401
158,0,5.6793,187.281,-59.8265,817.338,391.418,804.41
159,0,5.67382,187.281,-59.8234,817.342,391.421,804.41
160,0,5.66706,187.283,-59.816,817.343,391.421,804.399
161,0,5.67227,187.285,-59.8118,817.331,391.415,804.397
162,0,5.68533,187.279,-59.8094,817.314,391.414,804.388
163,0,5.69079,187.278,-59.798,817.297,391.412,804.369
164,0,5.70733,187.277,-59.7991,817.269,391.41,804.371
165,0,5.71316,187.279,-59.7936,817.253,391.403,804.367
166,0,5.71155,187.278,-59.7856,817.246,391.407,804.364
167,0,5.71703,187.279,-59.7861,817.242,391.407,804.359
168,0,5.71062,187.277,-59.7889,817.258,391.407,804.366

Trajectories
100
,,New Subject:gripper1,,,New Subject:gripper2,,,New Subject:gripper3,,,New Subject:gripper4,,,New Subject:gripper5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,817.513,391.12,804.655,829.569,415.396,837.214,820.246,593.521,704.865,739.647,428.736,860.772,871.191,409.718,827.487
2,0,817.537,391.122,804.667,829.586,415.408,837.214,820.231,593.527,704.871,739.659,428.748,860.783,871.203,409.729,827.493
3,0,817.539,391.123,804.676,829.588,415.415,837.225,820.241,593.522,704.875,739.662,428.752,860.788,871.212,409.738,827.497
4,0,817.552,391.126,804.676,829.599,415.411,837.221,820.246,593.519,704.867,739.671,428.75,860.796,871.217,409.733,827.495
5,0,817.56,391.116,804.669,829.592,415.415,837.215,820.239,593.518,704.884,739.667,428.745,860.787,871.218,409.738,827.487
6,0,817.565,391.104,804.661,829.584,415.42,837.201,820.237,593.499,704.881,739.673,428.738,860.781,871.207,409.738,827.472
7,0,817.561,391.104,804.639,829.571,415.411,837.192,820.265,593.481,704.884,739.654,428.731,860.764,871.192,409.736,827.463
8,0,817.557,391.089,804.632,829.558,415.407,837.174,820.271,593.462,704.87,739.645,428.721,860.751,871.181,409.731,827.456
9,0,817.54,391.077,804.606,829.527,415.405,837.153,820.272,593.459,704.886,739.626,428.716,860.732,871.158,409.72,827.444
10,0,817.539,391.065,804.593,829.506,415.405,837.137,820.259,593.459,704.892,739.603,428.709,860.715,871.139,409.714,827.437
11,0,817.528,391.047,804.577,829.488,415.396,837.125,820.288,593.431,704.88,739.578,428.706,860.701,871.115,409.71,827.425
12,0,817.517,391.047,804.572,829.465,415.391,837.11,820.282,593.429,704.877,739.57,428.697,860.689,871.104,409.71,827.418
13,0,817.518,391.044,804.554,829.453,415.397,837.105,820.284,593.424,704.886,739.559,428.697,860.674,871.097,409.712,827.409
14,0,817.511,391.043,804.548,829.457,415.386,837.114,820.302,593.417,704.878,739.554,428.697,860.676,871.087,409.715,827.406
15,0,817.505,391.052,804.565,829.456,415.389,837.115,820.276,593.428,704.895,739.564,428.7,860.672,871.096,409.719,827.416
16,0,817.518,391.065,804.572,829.465,415.409,837.106,820.309,593.42,704.875,739.573,428.715,860.677,871.105,409.727,827.412
17,0,817.552,391.061,804.573,829.478,415.427,837.118,820.296,593.435,704.89,739.596,428.718,860.686,871.121,409.733,827.417
18,0,817.557,391.083,804.585,829.506,415.432,837.125,820.295,593.44,704.897,739.619,428.717,860.707,871.141,409.739,827.431
19,0,817.573,391.089,804.6,829.523,415.442,837.14,820.307,593.433,704.891,739.64,428.727,860.728,871.161,409.75,827.429
20,0,817.602,391.104,804.609,829.547,415.452,837.144,820.3,593.441,704.894,739.663,428.73,860.751,871.178,409.762,827.436
21,0,817.618,391.105,804.613,829.565,415.456,837.147,820.29,593.454,704.911,739.68,428.734,860.753,871.194,409.769,827.44
22,0,817.626,391.101,804.625,829.566,415.462,837.154,820.311,593.437,704.898,739.682,428.739,860.764,871.206,409.772,827.443
23,0,817.622,391.109,804.628,829.576,415.46,837.158,820.305,593.446,704.899,739.688,428.735,860.763,871.202,409.777,827.439
24,0,817.613,391.11,804.629,829.571,415.457,837.158,820.298,593.438,704.897,739.683,428.733,860.764,871.202,409.772,827.447
25,0,817.607,391.094,804.621,829.555,415.455,837.154,820.288,593.445,704.904,739.672,428.728,860.752,871.192,409.77,827.437
26,0,817.589,391.088,804.603,829.54,415.446,837.139,820.297,593.449,704.899,739.659,428.725,860.742,871.172,409.763,827.434
27,0,817.581,391.084,804.592,829.518,415.442,837.138,820.291,593.44,704.891,739.637,428.724,860.727,871.162,409.743,827.432
28,0,817.554,391.081,804.583,829.5,415.427,837.116,820.281,593.433,704.902,739.614,428.713,860.716,871.141,409.731,827.43
29,0,817.527,391.066,804.584,829.486,415.42,837.11,820.293,593.419,704.879,739.59,428.709,860.701,871.122,409.731,827.416
30,0,817.544,391.045,804.562,829.467,415.41,837.107,820.286,593.426,704.887,739.585,428.691,860.69,871.109,409.719,827.413
31,0,817.512,391.045,804.565,829.462,415.393,837.107,820.284,593.419,704.88,739.571,428.691,860.678,871.095,409.716,827.405
32,0,817.523,391.035,804.542,829.456,415.38,837.114,820.286,593.417,704.89,739.564,428.69,860.668,871.096,409.711,827.405
33,0,817.516,391.039,804.551,829.456,415.391,837.093,820.289,593.405,704.876,739.561,428.689,860.667,871.097,409.709,827.402
34,0,817.532,391.032,804.545,829.461,415.402,837.097,820.283,593.419,704.888,739.571,428.684,860.678,871.104,409.716,827.402
35,0,817.526,391.04,804.564,829.474,415.404,837.104,820.285,593.418,704.884,739.58,428.691,860.677,871.111,409.716,827.406
36,0,817.544,391.051,804.563,829.486,415.411,837.105,820.282,593.426,704.897,739.593,428.704,860.687,871.118,409.726,827.408
37,0,817.564,391.063,804.579,829.497,415.42,837.113,820.289,593.425,704.89,739.607,428.712,860.705,871.135,409.733,827.419
38,0,817.566,391.066,804.581,829.512,415.431,837.12,820.281,593.435,704.898,739.624,428.715,860.711,871.142,409.738,827.426
39,0,817.579,391.074,804.591,829.522,415.429,837.13,820.289,593.431,704.89,739.634,428.712,860.727,871.147,409.752,827.425
40,0,817.568,391.091,804.597,829.526,415.437,837.133,820.292,593.436,704.903,739.641,428.722,860.728,871.159,409.757,827.43
41,0,817.574,391.085,804.603,829.534,415.443,837.14,820.302,593.439,704.892,739.639,428.729,860.729,871.165,409.748,827.439
42,0,817.594,391.079,804.604,829.534,415.439,837.136,820.305,593.432,704.886,739.643,428.724,860.735,871.166,409.759,827.431
43,0,817.589,391.078,804.594,829.533,415.447,837.133,820.298,593.443,704.902,739.653,428.718,860.731,871.17,409.752,827.424
44,0,817.577,391.093,804.602,829.537,415.436,837.139,820.292,593.442,704.895,739.646,428.711,860.737,871.163,409.755,827.431
45,0,817.577,391.083,804.605,829.532,415.438,837.13,820.296,593.432,704.891,739.638,428.724,860.732,871.163,409.754,827.426
46,0,817.566,391.079,804.594,829.524,415.437,837.124,820.282,593.442,704.903,739.64,428.716,860.728,871.158,409.748,827.423
47,0,817.565,391.076,804.592,829.509,415.438,837.119,820.273,593.449,704.907,739.627,428.711,860.722,871.148,409.743,827.425
48,0,817.564,391.07,804.585,829.508,415.433,837.125,820.275,593.423,704.889,739.611,428.716,860.711,871.146,409.732,827.426
49,0,817.558,391.058,804.578,829.494,415.416,837.115,820.267,593.433,704.9,739.601,428.705,860.706,871.128,409.734,827.417
50,0,817.551,391.052,804.569,829.483,415.407,837.105,820.262,593.426,704.891,739.581,428.704,860.693,871.119,409.724,827.414
51,0,817.537,391.036,804.563,829.47,415.396,837.104,820.279,593.415,704.88,739.576,428.692,860.683,871.11,409.719,827.407
52,0,817.532,391.031,804.558,829.46,415.393,837.102,820.268,593.417,704.887,739.576,428.685,860.678,871.101,409.71,827.399
53,0,817.529,391.025,804.551,829.458,415.386,837.097,820.275,593.409,704.882,739.563,428.685,860.67,871.099,409.706,827.399
54,0,817.511,391.025,804.549,829.46,415.376,837.1,820.265,593.417,704.891,739.565,428.683,860.662,871.095,409.701,827.397
55,0,817.512,391.027,804.549,829.451,415.391,837.094,820.268,593.423,704.886,739.558,428.684,860.668,871.094,409.707,827.398
56,0,817.524,391.032,804.553,829.46,415.385,837.104,820.289,593.409,704.873,739.564,428.699,860.667,871.098,409.709,827.4
57,0,817.541,391.04,804.555,829.464,415.401,837.099,820.283,593.421,704.885,739.577,428.703,860.669,871.111,409.716,827.404
58,0,817.533,391.059,804.565,829.477,415.412,837.102,820.293,593.422,704.89,739.581,428.715,860.68,871.122,409.725,827.409
59,0,817.558,391.069,804.566,829.505,415.419,837.106,820.286,593.439,704.899,739.608,428.71,860.696,871.135,409.735,827.408
60,0,817.562,391.074,804.587,829.513,415.425,837.121,820.279,593.434,704.898,739.625,428.721,860.707,871.146,409.739,827.42
61,0,817.574,391.087,804.596,829.524,415.44,837.125,820.293,593.44,704.896,739.638,428.724,860.723,871.157,409.749,827.426
62,0,817.577,391.094,804.604,829.539,415.442,837.135,820.293,593.439,704.89,739.65,428.724,860.737,871.169,409.763,827.433
63,0,817.586,391.097,804.612,829.547,415.443,837.136,820.292,593.443,704.899,739.66,428.727,860.746,871.176,409.765,827.429
64,0,817.595,391.095,804.607,829.54,415.45,837.15,820.286,593.444,704.905,739.664,428.727,860.758,871.177,409.765,827.431
65,0,817.591,391.092,804.603,829.541,415.446,837.135,820.276,593.439,704.9,739.643,428.732,860.736,871.173,409.755,827.431
66,0,817.575,391.081,804.612,829.532,415.44,837.137,820.275,593.437,704.898,739.639,428.727,860.732,871.163,409.752,827.428
67,0,817.564,391.075,804.588,829.513,415.429,837.125,820.262,593.437,704.906,739.632,428.704,860.721,871.151,409.739,827.425
68,0,817.536,391.062,804.578,829.5,415.415,837.11,820.287,593.424,704.881,739.612,428.701,860.708,871.132,409.735,827.411
69,0,817.552,391.045,804.567,829.487,415.4,837.107,820.273,593.427,704.892,739.587,428.694,860.689,871.119,409.723,827.399
70,0,817.524,391.033,804.548,829.461,415.396,837.094,820.276,593.422,704.885,739.57,428.69,860.666,871.106,409.712,827.396
71,0,817.52,391.028,804.543,829.452,415.37,837.101,820.28,593.409,704.881,739.558,428.684,860.659,871.089,409.7,827.392
72,0,817.512,391.011,804.531,829.443,415.357,837.098,820.279,593.409,704.879,739.549,428.671,860.657,871.086,409.691,827.388
73,0,817.508,391.013,804.532,829.442,415.356,837.098,820.284,593.412,704.881,739.546,428.677,860.651,871.082,409.696,827.39
74,0,817.509,391.013,804.539,829.444,415.357,837.094,820.289,593.404,704.873,739.554,428.672,860.658,871.083,409.692,827.388
75,0,817.516,391.023,804.537,829.461,415.358,837.102,820.285,593.413,704.891,739.561,428.679,860.661,871.099,409.695,827.393
76,0,817.531,391.035,804.547,829.462,415.397,837.088,820.287,593.416,704.893,739.576,428.685,860.677,871.109,409.707,827.394
77,0,817.541,391.051,804.562,829.48,415.405,837.101,820.285,593.418,704.887,739.59,428.696,860.677,871.127,409.718,827.402
78,0,817.542,391.06,804.576,829.505,415.414,837.109,820.294,593.421,704.891,739.611,428.708,860.696,871.138,409.726,827.411
79,0,817.579,391.067,804.582,829.515,415.427,837.12,820.294,593.428,704.893,739.63,428.708,860.713,871.152,409.737,827.425
80,0,817.59,391.073,804.592,829.528,415.435,837.131,820.292,593.43,704.891,739.644,428.718,860.724,871.155,409.745,827.428
81,0,817.592,391.08,804.604,829.539,415.439,837.131,820.296,593.431,704.891,739.649,428.724,860.742,871.173,409.749,827.428
82,0,817.596,391.069,804.606,829.544,415.436,837.14,820.283,593.436,704.901,739.652,428.732,860.74,871.177,409.749,827.431
83,0,817.592,391.073,804.6,829.547,415.428,837.137,820.294,593.425,704.894,739.653,428.721,860.735,871.177,409.741,827.428
84,0,817.588,391.063,804.59,829.537,415.425,837.126,820.306,593.419,704.884,739.65,428.705,860.726,871.176,409.723,827.426
85,0,817.605,391.033,804.57,829.529,415.408,837.113,820.301,593.412,704.887,739.641,428.687,860.713,871.164,409.715,827.417
86,0,817.595,391.021,804.544,829.524,415.39,837.099,820.293,593.416,704.895,739.629,428.672,860.69,871.152,409.704,827.405
87,0,817.583,391.016,804.535,829.507,415.377,837.089,820.313,593.402,704.882,739.617,428.66,860.674,871.144,409.697,827.387
88,0,817.561,391.002,804.526,829.499,415.373,837.081,820.288,593.41,704.895,739.599,428.661,860.656,871.133,409.692,827.379
89,0,817.546,391.019,804.527,829.479,415.379,837.08,820.278,593.422,704.905,739.581,428.664,860.664,871.118,409.697,827.384
90,0,817.518,391.034,804.547,829.466,415.39,837.086,820.271,593.416,704.886,739.574,428.68,860.675,871.105,409.708,827.384
91,0,817.502,391.052,804.567,829.456,415.389,837.11,820.257,593.429,704.895,739.563,428.691,860.675,871.089,409.728,827.398
92,0,817.492,391.075,804.571,829.451,415.408,837.116,820.258,593.418,704.885,739.554,428.719,860.685,871.083,409.736,827.411
93,0,817.492,391.081,804.573,829.441,415.409,837.133,820.242,593.442,704.903,739.542,428.738,860.681,871.067,409.75,827.419
94,0,817.482,391.08,804.579,829.438,415.413,837.124,820.247,593.433,704.9,739.546,428.724,860.69,871.07,409.742,827.427
95,0,817.473,391.082,804.566,829.441,415.418,837.111,820.271,593.42,704.887,739.548,428.721,860.682,871.07,409.741,827.411
96,0,817.511,391.056,804.553,829.458,415.409,837.103,820.265,593.437,704.893,739.567,428.698,860.686,871.091,409.728,827.408
97,0,817.519,391.044,804.562,829.472,415.4,837.098,820.284,593.428,704.89,739.577,428.695,860.685,871.112,409.716,827.396
98,0,817.556,391.032,804.547,829.494,415.394,837.093,820.299,593.418,704.886,739.602,428.68,860.673,871.138,409.71,827.386
99,0,817.584,391.024,804.537,829.516,415.389,837.096,820.299,593.417,704.891,739.633,428.663,860.685,871.151,409.709,827.393
100,0,817.609,391.024,804.547,829.533,415.398,837.102,820.287,593.416,704.904,739.649,428.66,860.693,871.175,409.701,827.401
101,0,817.613,391.038,804.563,829.547,415.4,837.106,820.273,593.419,704.905,739.658,428.675,860.707,871.176,409.713,827.409
102,0,817.597,391.054,804.575,829.547,415.4,837.122,820.28,593.412,704.897,739.657,428.686,860.717,871.18,409.72,827.423
103,0,817.586,391.057,804.586,829.539,415.413,837.13,820.267,593.419,704.896,739.652,428.689,860.721,871.168,409.727,827.42
104,0,817.566,391.064,804.596,829.515,415.43,837.119,820.248,593.433,704.896,739.63,428.709,860.72,871.156,409.733,827.421
105,0,817.556,391.062,804.573,829.498,415.416,837.113,820.266,593.424,704.892,739.607,428.706,860.71,871.135,409.732,827.416
106,0,817.536,391.058,804.568,829.478,415.407,837.11,820.258,593.428,704.895,739.587,428.704,860.686,871.109,409.733,827.402
107,0,817.509,391.058,804.559,829.451,415.403,837.105,820.261,593.439,704.898,739.56,428.703,860.68,871.091,409.728,827.398
108,0,817.485,391.058,804.561,829.441,415.381,837.108,820.27,593.427,704.889,739.546,428.698,860.666,871.071,409.724,827.39
109,0,817.487,391.049,804.543,829.423,415.387,837.095,820.261,593.443,704.895,739.531,428.69,860.661,871.067,409.72,827.39
110,0,817.479,391.053,804.545,829.419,415.387,837.099,820.255,593.442,704.905,739.534,428.689,860.667,871.06,409.719,827.391
111,0,817.483,391.042,804.552,829.435,415.377,837.101,820.269,593.431,704.881,739.54,428.697,860.665,871.068,409.715,827.396
112,0,817.498,391.04,804.554,829.449,415.372,837.108,820.272,593.428,704.889,739.556,428.682,860.676,871.086,409.713,827.399
113,0,817.526,391.031,804.561,829.467,415.382,837.103,820.278,593.42,704.89,739.57,428.685,860.675,871.108,409.711,827.393
114,0,817.546,391.036,804.543,829.483,415.393,837.092,820.277,593.422,704.897,739.598,428.681,860.678,871.132,409.706,827.398
115,0,817.583,391.03,804.556,829.51,415.398,837.097,820.286,593.412,704.893,739.626,428.67,860.688,871.148,409.71,827.399
116,0,817.6,391.026,804.55,829.53,415.395,837.101,820.265,593.418,704.904,739.647,428.663,860.698,871.171,409.708,827.399
117,0,817.605,391.03,804.558,829.536,415.407,837.106,820.28,593.407,704.895,739.656,428.659,860.704,871.175,409.707,827.404
118,0,817.581,391.037,804.567,829.53,415.408,837.111,820.259,593.421,704.902,739.655,428.675,860.711,871.168,409.722,827.403
119,0,817.583,391.048,804.576,829.518,415.415,837.111,820.255,593.423,704.9,739.641,428.686,860.714,871.16,409.725,827.41
120,0,817.551,391.067,804.576,829.498,415.422,837.115,820.261,593.436,704.901,739.615,428.701,860.713,871.135,409.736,827.41
121,0,817.528,391.071,804.576,829.476,415.422,837.108,820.264,593.438,704.902,739.584,428.712,860.698,871.116,409.734,827.409
122,0,817.502,391.069,804.564,829.452,415.416,837.098,820.276,593.425,704.887,739.568,428.7,860.691,871.085,409.739,827.404
123,0,817.491,391.057,804.552,829.448,415.389,837.112,820.27,593.432,704.897,739.553,428.704,860.666,871.076,409.729,827.396
124,0,817.483,391.05,804.546,829.44,415.388,837.098,820.264,593.446,704.904,739.55,428.693,860.659,871.071,409.724,827.393
125,0,817.49,391.035,804.542,829.436,415.382,837.09,820.283,593.432,704.891,739.552,428.687,860.657,871.068,409.719,827.389
126,0,817.498,391.038,804.54,829.45,415.381,837.094,820.275,593.427,704.889,739.564,428.677,860.659,871.083,409.715,827.389
127,0,817.52,391.026,804.55,829.465,415.395,837.083,820.273,593.426,704.893,739.571,428.686,860.669,871.105,409.707,827.387
128,0,817.551,391.035,804.549,829.49,415.393,837.098,820.271,593.424,704.895,739.595,428.681,860.681,871.129,409.709,827.396
129,0,817.544,391.044,804.561,829.501,415.396,837.1,820.263,593.417,704.902,739.619,428.673,860.699,871.142,409.707,827.401
130,0,817.572,391.032,804.56,829.516,415.401,837.102,820.244,593.424,704.904,739.633,428.672,860.705,871.151,409.707,827.409
131,0,817.584,391.037,804.553,829.516,415.401,837.106,820.252,593.406,704.891,739.635,428.669,860.704,871.153,409.709,827.404
132,0,817.587,391.026,804.557,829.514,415.391,837.107,820.263,593.406,704.887,739.634,428.666,860.703,871.153,409.705,827.402
