Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
150,0,38.9257,111.121,-42.224,386.775,578.246,709.934
151,0,38.9307,111.128,-42.2215,386.777,578.244,709.919
152,0,38.9289,111.128,-42.2178,386.787,578.235,709.916
153,0,38.9287,111.125,-42.2219,386.787,578.234,709.926
154,0,38.926,111.121,-42.2219,386.789,578.232,709.928
155,0,38.9257,111.124,-42.2198,386.789,578.231,709.921
156,0,38.9275,111.125,-42.2179,386.787,578.226,709.922
157,0,38.9263,111.13,-42.2182,386.788,578.225,709.922
158,0,38.9276,111.129,-42.2175,386.782,578.23,709.919
159,0,38.9283,111.129,-42.2171,386.783,578.232,709.915
160,0,38.9302,111.127,-42.2206,386.772,578.237,709.921
161,0,38.9261,111.123,-42.2226,386.774,578.241,709.925
162,0,38.9242,111.124,-42.2208,386.772,578.247,709.924
163,0,38.9265,111.126,-42.2214,386.767,578.249,709.926
164,0,38.9274,111.12,-42.2242,386.764,578.262,709.924
165,0,38.9237,111.115,-42.2255,386.763,578.257,709.934
166,0,38.9243,111.117,-42.2238,386.765,578.257,709.93
167,0,38.9282,111.122,-42.2225,386.77,578.248,709.926
168,0,38.9271,111.116,-42.2265,386.771,578.239,709.927
169,0,38.9313,111.121,-42.2189,386.783,578.23,709.92
170,0,38.9299,111.125,-42.2234,386.793,578.22,709.922
171,0,38.9318,111.125,-42.2181,386.799,578.204,709.916
172,0,38.9317,111.124,-42.2199,386.806,578.193,709.911
173,0,38.9314,111.13,-42.2126,386.825,578.187,709.901
174,0,38.9363,111.13,-42.2183,386.823,578.187,709.905
175,0,38.9359,111.125,-42.2184,386.834,578.181,709.906
176,0,38.9335,111.128,-42.2202,386.839,578.169,709.904
177,0,38.9371,111.132,-42.2185,386.847,578.168,709.899
178,0,38.9391,111.135,-42.2156,386.849,578.165,709.89
179,0,38.9378,111.13,-42.2172,386.847,578.161,709.889
180,0,38.9408,111.129,-42.2153,386.847,578.159,709.883
181,0,38.9383,111.123,-42.2206,386.844,578.16,709.893
182,0,38.9382,111.121,-42.2178,386.848,578.159,709.889
183,0,38.943,111.118,-42.2221,386.845,578.16,709.888
184,0,38.941,111.114,-42.2213,386.86,578.149,709.887
185,0,38.9395,111.112,-42.2216,386.883,578.133,709.88
186,0,38.9332,111.114,-42.2179,386.913,578.11,709.876
187,0,38.9364,111.134,-42.2125,386.929,578.093,709.859
188,0,38.9378,111.137,-42.2062,386.959,578.055,709.848
189,0,38.9392,111.144,-42.2022,386.985,578.031,709.836

Trajectories
100
,,New Subject:gripper1,,,New Subject:gripper2,,,New Subject:gripper3,,,New Subject:gripper4,,,New Subject:gripper5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,386.138,577.972,710.175,363.185,609.122,726.399,524.938,753.753,675.741,323.775,623.836,642.686,380.387,603.161,765.64
2,0,386.136,577.981,710.177,363.184,609.133,726.404,524.941,753.757,675.738,323.78,623.838,642.674,380.381,603.167,765.648
3,0,386.123,577.994,710.169,363.184,609.134,726.404,524.938,753.755,675.738,323.767,623.847,642.682,380.385,603.176,765.644
4,0,386.136,577.982,710.168,363.178,609.134,726.406,524.937,753.759,675.74,323.772,623.849,642.692,380.381,603.178,765.654
5,0,386.131,577.997,710.172,363.179,609.12,726.401,524.933,753.75,675.747,323.771,623.843,642.683,380.378,603.182,765.656
6,0,386.132,577.978,710.164,363.185,609.127,726.394,524.938,753.741,675.753,323.78,623.83,642.682,380.379,603.177,765.654
7,0,386.138,577.986,710.162,363.187,609.12,726.385,524.947,753.732,675.761,323.785,623.827,642.679,380.383,603.17,765.648
