Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
64,0,-52.1215,196.536,-80.9883,971.07,416.771,819.159
65,0,-52.1135,196.53,-80.9989,971.076,416.762,819.168
66,0,-52.1482,196.527,-81.0071,971.053,416.806,819.131
67,0,-52.1245,196.521,-80.9968,971.079,416.775,819.166
68,0,-52.1252,196.52,-80.9951,971.076,416.782,819.164
69,0,-52.12,196.535,-81.0048,971.071,416.771,819.164
70,0,-52.1509,196.526,-81.002,971.059,416.807,819.135
71,0,-52.1188,196.534,-81.0045,971.07,416.776,819.163
72,0,-52.1202,196.53,-81.0031,971.077,416.771,819.162
73,0,-52.1211,196.53,-81.0093,971.071,416.777,819.162
74,0,-52.1253,196.535,-81.0071,971.067,416.78,819.16
75,0,-52.1219,196.538,-80.9975,971.07,416.773,819.162
76,0,-52.1185,196.535,-81.01,971.07,416.766,819.163
77,0,-52.1111,196.533,-81.0041,971.073,416.761,819.173
78,0,-52.1502,196.529,-81.0014,971.052,416.812,819.134
79,0,-52.1358,196.521,-80.9841,971.074,416.788,819.163
80,0,-52.1482,196.53,-81.0043,971.044,416.808,819.13
81,0,-52.1249,196.525,-80.9916,971.066,416.785,819.161
82,0,-52.1526,196.531,-81.0018,971.052,416.812,819.132
83,0,-52.1211,196.533,-81.0014,971.07,416.776,819.161
84,0,-52.1481,196.527,-81.007,971.056,416.813,819.131
85,0,-52.1564,196.529,-81.0026,971.054,416.818,819.132
86,0,-52.1285,196.515,-81.0046,971.091,416.788,819.171
87,0,-52.1233,196.535,-81.0045,971.073,416.771,819.16
88,0,-52.1576,196.528,-81.001,971.055,416.818,819.131
89,0,-52.1192,196.535,-81.0044,971.065,416.774,819.157
90,0,-52.1219,196.529,-80.9984,971.064,416.777,819.16
91,0,-52.1306,196.523,-80.9901,971.065,416.784,819.164
92,0,-52.125,196.519,-80.9913,971.067,416.782,819.161
93,0,-52.1176,196.536,-80.9958,971.057,416.771,819.16
94,0,-52.1236,196.533,-80.9935,971.065,416.768,819.158
95,0,-52.1243,196.536,-80.9943,971.066,416.77,819.156
96,0,-52.1536,196.532,-81.0014,971.058,416.802,819.13
97,0,-52.1226,196.534,-81.001,971.079,416.775,819.162
98,0,-52.1229,196.526,-81.0073,971.086,416.772,819.164
99,0,-52.1241,196.53,-81.0054,971.087,416.772,819.161
100,0,-52.124,196.534,-81.0071,971.082,416.769,819.16
101,0,-52.1284,196.519,-81.0021,971.086,416.779,819.161
102,0,-52.1167,196.535,-81.0037,971.067,416.767,819.157
103,0,-52.1196,196.537,-81.0006,971.061,416.765,819.153
104,0,-52.1232,196.52,-80.9882,971.067,416.779,819.162
105,0,-52.1193,196.523,-80.9917,971.062,416.78,819.162
106,0,-52.1487,196.534,-80.9976,971.036,416.814,819.129
107,0,-52.1538,196.533,-80.9958,971.048,416.809,819.137
108,0,-52.1295,196.518,-80.9992,971.082,416.789,819.166
109,0,-52.1331,196.516,-80.9937,971.091,416.79,819.166
110,0,-52.1349,196.515,-80.9977,971.098,416.79,819.166
111,0,-52.1606,196.524,-81.0068,971.075,416.811,819.127
112,0,-52.1277,196.532,-81.0076,971.086,416.773,819.157
113,0,-52.1193,196.537,-81.0086,971.076,416.762,819.152
114,0,-52.1269,196.519,-80.9935,971.085,416.774,819.161
115,0,-52.1192,196.542,-81.0004,971.058,416.759,819.151
116,0,-52.1189,196.523,-80.9913,971.068,416.769,819.162
117,0,-52.112,196.539,-81.0004,971.057,416.757,819.154
118,0,-52.146,196.531,-80.9968,971.042,416.802,819.129
119,0,-52.12,196.531,-81.0015,971.066,416.772,819.159
120,0,-52.1272,196.537,-80.9963,971.066,416.781,819.158
121,0,-52.1362,196.514,-80.9953,971.087,416.795,819.164
122,0,-52.1285,196.532,-81.0056,971.079,416.781,819.155
123,0,-52.1348,196.514,-81.001,971.098,416.79,819.167
124,0,-52.129,196.531,-81.0086,971.083,416.776,819.16
125,0,-52.1242,196.534,-81.0062,971.075,416.773,819.157
126,0,-52.1265,196.522,-80.9948,971.086,416.778,819.163
127,0,-52.1193,196.536,-81.0016,971.068,416.76,819.159
128,0,-52.117,196.533,-80.9979,971.065,416.763,819.156
129,0,-52.1106,196.539,-81.0048,971.056,416.753,819.153
130,0,-52.1246,196.518,-80.9854,971.073,416.774,819.159
131,0,-52.1481,196.533,-81.0005,971.048,416.798,819.122
132,0,-52.1154,196.536,-81.0082,971.068,416.759,819.157
133,0,-52.1223,196.537,-81.0028,971.073,416.774,819.157
134,0,-52.1313,196.532,-80.9979,971.075,416.782,819.156
135,0,-52.1353,196.531,-80.9975,971.076,416.785,819.154
136,0,-52.1566,196.523,-81.0059,971.062,416.822,819.131
137,0,-52.125,196.532,-81.0066,971.078,416.778,819.161
138,0,-52.1553,196.528,-81.0002,971.06,416.814,819.132
139,0,-52.1239,196.532,-81.0078,971.076,416.772,819.161
140,0,-52.1279,196.522,-80.9929,971.081,416.777,819.16
141,0,-52.1178,196.537,-80.9995,971.072,416.763,819.155
142,0,-52.1199,196.535,-80.9993,971.068,416.758,819.152
143,0,-52.1261,196.524,-80.9919,971.082,416.769,819.157
144,0,-52.1232,196.537,-80.9889,971.07,416.759,819.153
145,0,-52.1203,196.532,-80.9996,971.076,416.759,819.158
146,0,-52.1247,196.537,-80.9989,971.071,416.764,819.15
147,0,-52.1327,196.536,-80.992,971.076,416.769,819.151
148,0,-52.1301,196.532,-80.9918,971.078,416.768,819.158
149,0,-52.1151,196.53,-81.0071,971.082,416.761,819.167
150,0,-52.1579,196.527,-80.9997,971.061,416.81,819.126
151,0,-52.1308,196.517,-80.9913,971.085,416.784,819.162
152,0,-52.1188,196.534,-81.0052,971.071,416.772,819.159
153,0,-52.1252,196.528,-81.0011,971.078,416.771,819.162
154,0,-52.1302,196.514,-80.9894,971.085,416.782,819.166
155,0,-52.1245,196.529,-80.9967,971.079,416.766,819.157
156,0,-52.1335,196.522,-80.9868,971.079,416.777,819.157
157,0,-52.1195,196.547,-81.0065,971.061,416.755,819.148
158,0,-52.1218,196.535,-80.9992,971.074,416.757,819.153

Trajectories
100
,,New Subject:gripper1,,,New Subject:gripper2,,,New Subject:gripper3,,,New Subject:gripper4,,,New Subject:gripper5,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,971.679,416.281,819.037,988.481,447.966,841.48,849.06,589.834,740.426,923.676,434.74,909.112,1018.4,455.263,812.177
2,0,971.687,416.267,819.044,988.479,447.964,841.47,849.063,589.831,740.412,923.667,434.735,909.115,1018.4,455.26,812.18
3,0,971.681,416.276,819.037,988.479,447.956,841.477,849.064,589.838,740.416,923.68,434.737,909.119,1018.41,455.271,812.189
4,0,971.684,416.277,819.031,988.473,447.973,841.469,849.059,589.835,740.416,923.674,434.73,909.111,1018.15,455.611,811.997
5,0,971.677,416.284,819.03,988.485,447.952,841.471,849.064,589.824,740.433,923.669,434.739,909.109,1018.37,455.294,812.155
6,0,971.682,416.277,819.034,988.494,447.942,841.484,849.058,589.828,740.445,923.678,434.735,909.112,1018.34,455.318,812.142
7,0,971.693,416.268,819.04,988.496,447.945,841.479,849.059,589.823,740.46,923.681,434.735,909.118,1018.31,455.331,812.086
8,0,971.695,416.267,819.039,988.503,447.934,841.487,849.054,589.825,740.476,923.683,434.746,909.11,1018.29,455.421,812.135
9,0,971.703,416.263,819.045,988.498,447.936,841.49,849.054,589.826,740.484,923.683,434.737,909.116,1018.26,455.374,812.067
10,0,971.693,416.27,819.037,988.501,447.933,841.496,849.051,589.816,740.495,923.686,434.736,909.11,1018.24,455.385,812.049
11,0,971.697,416.257,819.049,988.507,447.924,841.496,849.048,589.822,740.511,923.684,434.733,909.114,1018.23,455.445,812.072
12,0,971.701,416.253,819.05,988.507,447.919,841.5,849.052,589.814,740.505,923.687,434.732,909.117,1018.21,455.415,812.024
13,0,971.698,416.25,819.05,988.509,447.919,841.499,849.063,589.802,740.511,923.686,434.733,909.109,1018.18,455.416,811.995
14,0,971.705,416.237,819.051,988.517,447.896,841.508,849.052,589.807,740.53,923.685,434.723,909.111,1018.04,455.591,811.876
15,0,971.703,416.235,819.057,988.523,447.894,841.507,849.063,589.807,740.525,923.691,434.734,909.114,1018.17,455.42,811.981
16,0,971.699,416.243,819.055,988.52,447.895,841.505,849.054,589.803,740.529,923.687,434.727,909.107,1018.18,455.427,811.994
17,0,971.707,416.226,819.057,988.51,447.906,841.499,849.058,589.81,740.536,923.682,434.724,909.111,1018.18,455.459,812.018
18,0,971.696,416.247,819.042,988.508,447.905,841.503,849.042,589.826,740.541,923.687,434.73,909.112,1018.17,455.425,811.989
19,0,971.708,416.239,819.057,988.512,447.897,841.503,849.063,589.804,740.522,923.686,434.729,909.11,1018.18,455.423,811.988
20,0,971.71,416.245,819.057,988.519,447.907,841.503,849.057,589.81,740.532,923.689,434.728,909.11,1018.04,455.591,811.874
21,0,971.709,416.248,819.054,988.517,447.9,841.496,849.058,589.81,740.526,923.691,434.732,909.107,1018.04,455.595,811.872
22,0,971.706,416.248,819.047,988.518,447.906,841.504,849.047,589.807,740.535,923.688,434.728,909.11,1018.18,455.426,811.981
23,0,971.715,416.251,819.047,988.52,447.907,841.498,849.065,589.797,740.517,923.696,434.735,909.105,1018.18,455.429,811.988
24,0,971.718,416.232,819.054,988.52,447.91,841.495,849.05,589.802,740.53,923.692,434.734,909.111,1018.18,455.428,811.976
25,0,971.704,416.247,819.044,988.531,447.903,841.5,849.042,589.814,740.541,923.692,434.723,909.111,1018.17,455.422,811.971
26,0,971.711,416.25,819.054,988.522,447.902,841.501,849.054,589.815,740.535,923.691,434.725,909.106,1018.05,455.585,811.867
27,0,971.704,416.231,819.059,988.52,447.896,841.505,849.057,589.806,740.526,923.693,434.726,909.113,1018.17,455.417,811.969
28,0,971.7,416.24,819.048,988.519,447.902,841.496,849.044,589.818,740.536,923.69,434.728,909.111,1018.17,455.419,811.97
29,0,971.702,416.237,819.055,988.516,447.899,841.503,849.056,589.81,740.529,923.68,434.728,909.117,1018.17,455.423,811.981
30,0,971.703,416.246,819.058,988.515,447.896,841.503,849.05,589.813,740.533,923.682,434.731,909.116,1018.17,455.466,812.018
31,0,971.696,416.245,819.054,988.517,447.905,841.51,849.05,589.812,740.531,923.686,434.738,909.107,1018.17,455.42,811.976
32,0,971.698,416.253,819.051,988.512,447.907,841.496,849.055,589.802,740.524,923.69,434.738,909.114,1018.04,455.591,811.871
33,0,971.71,416.255,819.059,988.512,447.909,841.502,849.055,589.801,740.53,923.69,434.738,909.115,1018.16,455.424,811.964
34,0,971.707,416.251,819.053,988.516,447.918,841.495,849.062,589.8,740.518,923.694,434.739,909.109,1018.18,455.434,811.988
35,0,971.719,416.244,819.049,988.518,447.918,841.491,849.047,589.809,740.53,923.688,434.734,909.109,1018.18,455.433,811.996
36,0,971.707,416.248,819.046,988.519,447.914,841.492,849.053,589.797,740.527,923.694,434.73,909.115,1018.18,455.465,812.021
37,0,971.711,416.24,819.051,988.511,447.907,841.496,849.048,589.811,740.535,923.692,434.733,909.108,1018.18,455.427,811.983
38,0,971.705,416.237,819.052,988.513,447.913,841.495,849.052,589.818,740.527,923.689,434.721,909.114,1018.18,455.464,812.023
39,0,971.706,416.228,819.057,988.516,447.901,841.497,849.047,589.81,740.538,923.684,434.722,909.111,1018.04,455.59,811.873
40,0,971.699,416.239,819.056,988.504,447.907,841.496,849.054,589.807,740.531,923.682,434.726,909.112,1018.17,455.456,812.008
41,0,971.701,416.236,819.063,988.513,447.905,841.502,849.054,589.812,740.527,923.684,434.728,909.109,1018.18,455.462,812.017
42,0,971.701,416.239,819.049,988.506,447.901,841.5,849.055,589.806,740.526,923.685,434.728,909.112,1018.16,455.419,811.966
43,0,971.707,416.235,819.058,988.51,447.906,841.504,849.057,589.805,740.52,923.687,434.733,909.112,1018.17,455.427,811.989
44,0,971.706,416.248,819.054,988.523,447.896,841.507,849.04,589.815,740.543,923.691,434.735,909.115,1018.19,455.421,811.997
45,0,971.717,416.245,819.055,988.515,447.907,841.506,849.052,589.81,740.533,923.7,434.74,909.111,1018.2,455.401,811.99
46,0,971.7,416.253,819.042,988.521,447.91,841.508,849.048,589.81,740.536,923.689,434.738,909.11,1018.21,455.397,812.005
47,0,971.713,416.251,819.055,988.518,447.911,841.496,849.048,589.809,740.535,923.699,434.733,909.112,1018.18,455.467,812.016
48,0,971.713,416.239,819.055,988.517,447.911,841.501,849.049,589.811,740.531,923.69,434.741,909.11,1018.17,455.425,811.969
49,0,971.701,416.256,819.047,988.514,447.901,841.501,849.052,589.802,740.524,923.692,434.739,909.109,1018.04,455.601,811.871
50,0,971.702,416.246,819.05,988.511,447.905,841.501,849.048,589.802,740.528,923.69,434.731,909.116,1018.17,455.427,811.986
51,0,971.697,416.248,819.048,988.51,447.911,841.496,849.052,589.811,740.53,923.681,434.733,909.109,1018.17,455.466,812.013
52,0,971.701,416.241,819.056,988.512,447.907,841.495,849.048,589.807,740.528,923.681,434.725,909.109,1018.17,455.421,811.975
53,0,971.703,416.236,819.051,988.512,447.899,841.495,849.063,589.798,740.523,923.688,434.727,909.112,1018.17,455.423,811.984
54,0,971.708,416.231,819.055,988.519,447.897,841.496,849.06,589.807,740.526,923.692,434.727,909.108,1018.17,455.42,811.981
55,0,971.706,416.241,819.052,988.515,447.903,841.492,849.06,589.809,740.535,923.692,434.726,909.106,1018.18,455.424,811.973
56,0,971.712,416.242,819.054,988.527,447.897,841.498,849.055,589.809,740.526,923.698,434.727,909.107,1018.04,455.585,811.87
57,0,971.706,416.252,819.052,988.523,447.911,841.498,849.052,589.807,740.527,923.696,434.735,909.109,1018.06,455.601,811.883
58,0,971.714,416.246,819.052,988.531,447.902,841.505,849.058,589.802,740.534,923.7,434.739,909.109,1018.05,455.599,811.88
59,0,971.707,416.252,819.057,988.525,447.916,841.504,849.042,589.82,740.534,923.694,434.734,909.11,1018.18,455.433,811.986
60,0,971.711,416.244,819.056,988.517,447.916,841.496,849.057,589.81,740.53,923.697,434.74,909.105,1018.17,455.434,811.97
61,0,971.703,416.261,819.045,988.522,447.904,841.511,849.053,589.808,740.53,923.696,434.747,909.111,1018.18,455.436,811.99
62,0,971.709,416.249,819.051,988.526,447.907,841.497,849.057,589.811,740.536,923.691,434.736,909.109,1018.17,455.423,811.977
63,0,971.699,416.255,819.046,988.509,447.905,841.488,849.052,589.809,740.538,923.692,434.732,909.107,1018.19,455.42,811.994
64,0,971.706,416.243,819.042,988.516,447.912,841.489,849.039,589.831,740.549,923.689,434.73,909.107,1018.2,455.402,812.012
65,0,971.708,416.242,819.05,988.52,447.898,841.506,849.049,589.812,740.528,923.687,434.73,909.105,1018.21,455.392,812.016
66,0,971.708,416.239,819.053,988.514,447.91,841.489,849.062,589.795,740.524,923.687,434.736,909.107,1018.04,455.59,811.872
67,0,971.711,416.234,819.054,988.527,447.899,841.498,849.059,589.801,740.53,923.688,434.729,909.11,1018.17,455.46,812.01
68,0,971.708,416.247,819.047,988.524,447.902,841.5,849.052,589.809,740.527,923.683,434.732,909.112,1018.17,455.463,812.01
69,0,971.708,416.244,819.056,988.52,447.898,841.504,849.053,589.812,740.532,923.699,434.736,909.112,1018.18,455.43,811.983
70,0,971.712,416.24,819.057,988.529,447.897,841.501,849.057,589.805,740.531,923.692,434.735,909.108,1018.05,455.596,811.882
71,0,971.705,416.252,819.054,988.522,447.912,841.503,849.055,589.815,740.529,923.694,434.738,909.111,1018.18,455.429,811.983
72,0,971.715,416.249,819.05,988.521,447.896,841.504,849.061,589.805,740.525,923.7,434.731,909.113,1018.18,455.434,811.987
73,0,971.709,416.257,819.054,988.517,447.915,841.498,849.053,589.803,740.523,923.693,434.74,909.109,1018.18,455.432,811.98
74,0,971.704,416.255,819.051,988.514,447.926,841.491,849.047,589.81,740.538,923.698,434.742,909.112,1018.17,455.433,811.979
75,0,971.715,416.243,819.057,988.528,447.907,841.5,849.044,589.827,740.547,923.689,434.738,909.109,1018.18,455.418,811.985
76,0,971.712,416.244,819.057,988.516,447.914,841.492,849.048,589.805,740.525,923.696,434.732,909.111,1018.18,455.404,811.984
77,0,971.706,416.244,819.056,988.537,447.878,841.519,849.047,589.811,740.53,923.684,434.742,909.107,1018.2,455.397,812.012
78,0,971.708,416.24,819.053,988.515,447.918,841.499,849.053,589.812,740.534,923.687,434.738,909.11,1018.05,455.591,811.88
79,0,971.708,416.245,819.053,988.517,447.908,841.492,849.033,589.824,740.55,923.686,434.73,909.11,1018.17,455.473,812.022
80,0,971.705,416.241,819.051,988.51,447.908,841.499,849.048,589.811,740.522,923.68,434.735,909.111,1018.04,455.587,811.867
81,0,971.693,416.25,819.045,988.511,447.909,841.492,849.045,589.818,740.537,923.68,434.737,909.109,1018.17,455.461,812.012
82,0,971.703,416.248,819.051,988.524,447.909,841.492,849.05,589.814,740.533,923.69,434.736,909.116,1018.05,455.595,811.876
83,0,971.708,416.245,819.052,988.515,447.911,841.501,849.055,589.814,740.535,923.696,434.739,909.105,1018.18,455.435,811.986
84,0,971.706,416.257,819.05,988.522,447.912,841.497,849.063,589.805,740.517,923.693,434.737,909.111,1018.05,455.596,811.872
85,0,971.707,416.251,819.057,988.517,447.918,841.495,849.046,589.817,740.536,923.698,434.74,909.11,1018.05,455.602,811.872
86,0,971.719,416.251,819.058,988.525,447.909,841.505,849.057,589.8,740.522,923.703,434.744,909.111,1018.19,455.477,812.015
87,0,971.71,416.263,819.05,988.538,447.877,841.52,849.049,589.809,740.531,923.701,434.737,909.105,1018.17,455.434,811.968
88,0,971.712,416.258,819.052,988.52,447.911,841.501,849.046,589.814,740.537,923.692,434.74,909.111,1018.05,455.604,811.868
89,0,971.702,416.248,819.046,988.518,447.904,841.498,849.053,589.81,740.527,923.688,434.738,909.109,1018.17,455.433,811.976
90,0,971.698,416.249,819.048,988.511,447.907,841.502,849.044,589.814,740.53,923.683,434.734,909.107,1018.17,455.439,811.991
91,0,971.691,416.248,819.047,988.508,447.911,841.497,849.038,589.809,740.548,923.682,434.735,909.105,1018.17,455.462,812.018
92,0,971.694,416.243,819.049,988.501,447.908,841.492,849.045,589.81,740.529,923.677,434.731,909.102,1018.17,455.464,812.014
93,0,971.69,416.257,819.045,988.514,447.887,841.498,849.046,589.815,740.537,923.676,434.733,909.113,1018.17,455.426,811.992
94,0,971.7,416.24,819.046,988.521,447.887,841.495,849.039,589.815,740.538,923.685,434.727,909.104,1018.18,455.427,811.996
95,0,971.701,416.24,819.049,988.519,447.903,841.491,849.046,589.816,740.543,923.691,434.725,909.106,1018.18,455.427,811.985
96,0,971.713,416.235,819.058,988.529,447.891,841.498,849.052,589.809,740.534,923.699,434.727,909.108,1018.05,455.588,811.865
97,0,971.715,416.251,819.053,988.529,447.897,841.504,849.054,589.817,740.534,923.705,434.737,909.108,1018.19,455.433,811.988
98,0,971.717,416.246,819.05,988.535,447.903,841.499,849.063,589.794,740.525,923.702,434.737,909.109,1018.19,455.438,811.995
99,0,971.716,416.252,819.049,988.535,447.907,841.49,849.064,589.798,740.528,923.712,434.73,909.111,1018.19,455.43,811.992
100,0,971.711,416.24,819.054,988.536,447.904,841.497,849.056,589.804,740.529,923.712,434.732,909.106,1018.19,455.427,811.98
101,0,971.714,416.238,819.05,988.523,447.908,841.489,849.056,589.798,740.519,923.703,434.73,909.107,1018.18,455.465,812.007
102,0,971.714,416.236,819.052,988.507,447.911,841.493,849.058,589.806,740.529,923.687,434.732,909.105,1018.18,455.415,811.974
103,0,971.699,416.24,819.049,988.516,447.901,841.492,849.051,589.808,740.531,923.688,434.725,909.101,1018.16,455.419,811.971
104,0,971.695,416.238,819.049,988.507,447.897,841.501,849.051,589.811,740.531,923.672,434.728,909.104,1018.17,455.469,812.012
105,0,971.693,416.24,819.05,988.5,447.909,841.495,849.054,589.812,740.529,923.672,434.73,909.105,1018.16,455.458,812.008
106,0,971.687,416.252,819.049,988.507,447.913,841.497,849.043,589.826,740.533,923.679,434.734,909.112,1018.03,455.59,811.871
107,0,971.707,416.244,819.058,988.536,447.878,841.512,849.034,589.827,740.546,923.682,434.742,909.11,1018.04,455.596,811.88
108,0,971.706,416.254,819.048,988.526,447.913,841.496,849.053,589.805,740.531,923.698,434.742,909.11,1018.18,455.475,812.018
109,0,971.717,416.256,819.05,988.531,447.912,841.496,849.053,589.809,740.534,923.703,434.735,909.109,1018.19,455.475,812.023
110,0,971.724,416.251,819.052,988.537,447.907,841.497,849.051,589.809,740.529,923.711,434.738,909.112,1018.2,455.48,812.02
111,0,971.727,416.256,819.044,988.545,447.905,841.493,849.06,589.794,740.526,923.713,434.733,909.107,1018.06,455.598,811.869
112,0,971.722,416.253,819.05,988.534,447.912,841.494,849.058,589.798,740.533,923.713,434.735,909.105,1018.19,455.427,811.973
113,0,971.715,416.234,819.049,988.529,447.895,841.488,849.067,589.796,740.522,923.705,434.729,909.101,1018.17,455.423,811.962
114,0,971.715,416.234,819.049,988.524,447.9,841.494,849.06,589.8,740.526,923.697,434.72,909.105,1018.18,455.458,812.012
115,0,971.702,416.234,819.046,988.51,447.892,841.493,849.053,589.806,740.536,923.691,434.722,909.103,1018.16,455.412,811.962
116,0,971.694,416.234,819.045,988.511,447.887,841.503,849.06,589.802,740.526,923.68,434.72,909.107,1018.17,455.454,812.008
117,0,971.698,416.231,819.049,988.507,447.886,841.499,849.059,589.807,740.523,923.683,434.722,909.101,1018.16,455.412,811.968
118,0,971.698,416.226,819.059,988.504,447.897,841.492,849.051,589.812,740.53,923.675,434.728,909.1,1018.04,455.588,811.873
119,0,971.701,416.242,819.051,988.512,447.911,841.492,849.054,589.806,740.528,923.687,434.73,909.107,1018.17,455.431,811.987
120,0,971.704,416.256,819.045,988.519,447.911,841.498,849.041,589.822,740.549,923.692,434.741,909.109,1018.17,455.436,811.981
121,0,971.71,416.26,819.047,988.523,447.919,841.491,849.044,589.806,740.536,923.696,434.743,909.109,1018.19,455.482,812.023
122,0,971.715,416.263,819.043,988.527,447.924,841.493,849.05,589.807,740.532,923.703,434.738,909.109,1018.19,455.431,811.971
123,0,971.729,416.248,819.055,988.53,447.925,841.494,849.054,589.804,740.527,923.711,434.736,909.111,1018.19,455.473,812.017
124,0,971.719,416.249,819.049,988.535,447.905,841.494,849.045,589.809,740.527,923.714,434.738,909.114,1018.19,455.437,811.986
125,0,971.712,416.252,819.049,988.527,447.902,841.495,849.053,589.806,740.527,923.706,434.734,909.106,1018.17,455.431,811.977
126,0,971.715,416.239,819.05,988.53,447.902,841.503,849.06,589.807,740.531,923.7,434.729,909.108,1018.18,455.461,812.006
127,0,971.707,416.229,819.058,988.519,447.894,841.497,849.051,589.808,740.531,923.695,434.722,909.103,1018.18,455.415,811.978
128,0,971.704,416.234,819.048,988.515,447.891,841.5,849.053,589.81,740.524,923.685,434.723,909.101,1018.17,455.422,811.983
129,0,971.691,416.233,819.047,988.51,447.886,841.496,849.064,589.794,740.52,923.68,434.72,909.103,1018.17,455.409,811.961
130,0,971.692,416.244,819.045,988.512,447.89,841.495,849.056,589.8,740.529,923.68,434.715,909.099,1018.18,455.461,812.017
131,0,971.703,416.232,819.042,988.513,447.901,841.491,849.062,589.8,740.526,923.69,434.724,909.1,1018.04,455.581,811.858
132,0,971.711,416.228,819.052,988.519,447.893,841.492,849.062,589.798,740.52,923.692,434.728,909.106,1018.17,455.418,811.97
133,0,971.709,416.252,819.049,988.524,447.906,841.489,849.054,589.814,740.534,923.702,434.736,909.108,1018.18,455.427,811.98
